stockSymbol,stockName,dailyClose,volatility,avgVolume
MU,Micron Technology...,36.29,62.009,"27,246,150"
MUDS,Mudrick Capital A...,9.85,5.704,"184,889"
MUDSU,Mudrick Capital A...,12.16,25.525,"4,366"
MUFG,Mitsubishi UFJ Fi...,3.42,52.726,"1,663,120"
MUR,Murphy Oil Corpor...,5.57,182.911,"3,767,162"
MUSA,Murphy USA Inc.,100.45,18.295,"492,865"
MUX,McEwen Mining Inc.,0.61,84.325,"3,932,673"
MVBF,MVB Financial Corp.,12.55,57.741,"30,776"
MVC,"MVC Capital, Inc.",5,71.552,"40,260"
MVCD,"MVC Capital, Inc....",18.5,54.112,"9,702"
MVIS,"Microvision, Inc.",0.18,195.055,"1,178,609"
MVO,MV Oil Trust Unit...,2.14,100.176,"50,942"
MWA,Mueller Water Pro...,7.73,60.428,"947,994"
MWK,Mohawk Group Hold...,2.15,59.743,"17,360"
MX,MagnaChip Semicon...,8.51,77.958,"475,166"
MXC,Mexco Energy Corp...,1.87,69.139,"7,106"
MXIM,Maxim Integrated ...,45.76,41.426,"2,190,290"
MXL,"MaxLinear, Inc",9.09,79.484,"482,721"
MYE,"Myers Industries,...",9.71,59.848,"154,415"
MYFW,First Western Fin...,13.29,44.399,"7,204"
MYGN,"Myriad Genetics, ...",12.14,75.638,"1,150,524"
MYL,Mylan Inc.,14.87,53.809,"6,863,290"
MYO,Myomo Inc.,3.44,86.337,"807,580"
MYOK,"MyoKardia, Inc.",46.94,50.739,"396,502"
MYOS,MYOS Corporation,0.86,53.386,"55,192"
MYOV,Myovant Sciences ...,7.61,64.501,"763,450"
MYRG,"MYR Group, Inc.",19.55,63.962,"64,797"
MYSZ,"My Size, Inc.",1.37,88.293,"98,959"
MYT,"Urban Tea, Inc.",0.3,72.465,"98,182"
NAII,Natural Alternati...,5.5,35.111,"11,624"
NAK,Northern Dynasty ...,0.37,70.035,"2,833,227"
NAKD,Naked Brand Group...,0.44,36.422,"530,397"
NAOV,"NanoVibronix, Inc.",2.24,38.542,"3,388"
NAT,Nordic American T...,2.7,35.359,"3,088,675"
NATH,"Nathan's Famous, ...",45.51,34.262,"11,715"
NATI,National Instrume...,26.17,67.356,"722,176"
NATR,Nature's Sunshine...,7.2,51.578,"18,883"
NAV,Navistar Internat...,18.03,86.897,"1,090,945"
NAVB,Navidea Biopharma...,0.79,45.691,"153,281"
NAVI,Navient Corporation,6.28,96.532,"2,507,775"
NBACU,Newborn Acquisiti...,9.4,0,"78,920"
NBEV,New Age Beverages...,1.12,100.929,"2,739,451"
NBHC,National Bank Hol...,23.09,54.947,"239,982"
NBIX,Neurocrine Biosci...,79,34.507,"815,712"
NBL,Noble Energy Inc.,3.94,173.702,"9,247,818"
NBLX,Noble Midstream P...,3.13,219.236,"638,909"
NBN,Northeast Bancorp,10.67,77.549,"24,243"
NBR,Nabors Industries...,0.45,243.21,"9,552,612"
NBRV,Nabriva Therapeut...,0.57,123.669,"1,450,622"
NBSE,NeuBase Therapeut...,4.97,61.984,"94,741"
NBTB,NBT Bancorp Inc.,34.21,36.146,"138,600"
NBY,NovaBay Pharmaceu...,1.5,187.404,"1,296,487"
NC,"NACCO Industries,...",25.08,84.815,"12,748"
NCBS,Nicolet Bankshare...,61.44,36.023,"35,350"
NCLH,Norwegian Cruise ...,8.23,199.353,"7,434,504"
NCMI,National CineMedi...,3.02,153.099,"661,901"
NCNA,NuCana plc,4.69,103.651,"181,875"
NCR,NCR Corporation,14.95,103.89,"1,139,530"
NCSM,NCS Multistage Ho...,0.96,83.95,"48,829"
NCTY,The9 Limited,0.4,113.987,"132,448"
NDAQ,The NASDAQ OMX Gr...,88,37.814,"1,074,465"
NDLS,Noodles & Company,3.82,92.083,"478,430"
NDRA,ENDRA Life Scienc...,0.82,64.402,"118,500"
NDSN,Nordson Corporation,114.58,55.509,"280,968"
NE,Noble Corporation...,0.35,160.983,"4,774,281"
NEBU,Nebula Acquisitio...,10,9.587,"375,340"
NEBUU,Nebula Acquisitio...,10.62,17.701,"7,254"
NEE,"NextEra Energy, Inc.",207.1,42.654,"3,016,336"
NEM,Newmont Mining Co...,41.74,31.619,"9,128,302"
NEN,New England Realt...,48.5,28.509,"1,675"
NEO,"NeoGenomics, Inc.",26.72,42.121,"960,564"
NEOG,Neogen Corporation,56.35,32.413,"203,654"
NEON,Neonode Inc.,1.5,67.226,"33,389"
NEOS,Neos Therapeutics...,0.75,99.426,"291,685"
NEP,NextEra Energy Pa...,32.4,69.412,"738,339"
NEPH,"Nephros, Inc.",6.83,50.921,"15,485"
NEPT,Neptune Technolog...,1.14,103.383,"848,027"
NERV,Minerva Neuroscie...,4.86,74.781,"365,610"
NES,Nuverra Environme...,1.41,102.998,"1,562"
NESR,National Energy S...,5.73,64.059,"272,498"
NET,"Cloudflare, Inc.",20.69,32.574,"2,332,243"
NETE,Net Element Inter...,2.08,86.782,"45,363"
NEU,NewMarket Corp,389.83,16.654,"58,722"
NEW,Puxin Limited,5,60.051,"255,469"
NEWA,Newater Technolog...,2,84.353,"38,257"
NEWM,New Media Investm...,6.28,54.822,"1,595,894"
NEWR,"New Relic, Inc.",40.42,62.056,"1,116,627"
NEWT,Newtek Business S...,10.26,85.377,"305,555"
NEWTI,Newtek Business S...,16.22,49.642,"4,399"
NEWTL,Newtek Business S...,17.5,42.753,"7,614"
NEX,NexTier Oilfield ...,1.31,209.556,"2,241,586"
NEXA,Nexa Resources S.A.,3.61,104.168,"81,229"
NEXT,NextDecade Corpor...,1.93,165.739,"41,196"
NFBK,Northfield Bancor...,12.07,39.787,"138,092"
NFE,New Fortress Ener...,9.49,75.505,"110,491"
NFG,National Fuel Gas...,33.68,23.737,"738,855"
NFH,New Frontier Heal...,7.19,31.914,"179,003"
NFIN,Netfin Acquisitio...,9.5,6.071,"229,877"
NFINU,Netfin Acquisitio...,9.85,9.264,"27,136"
NFLX,"Netflix, Inc.",332.03,28.056,"7,667,504"
NG,Novagold Resource...,7.49,45.824,"2,891,797"
NGD,New Gold Inc.,0.59,81.603,"4,055,940"
NGG,National Grid Tra...,53.07,35.183,"747,255"
NGHC,National General ...,13.79,61.093,"288,429"
NGHCN,National General ...,14.59,65.522,"33,745"
NGHCO,National General ...,14.48,72.099,"24,446"
NGHCP,National General ...,14.61,69.529,"5,563"
NGHCZ,National General ...,17.82,54.938,"10,958"
NGL,NGL Energy Partne...,2.64,188.505,"1,800,548"
NGM,NGM Biopharmaceut...,11.3,72.252,"355,740"
NGS,Natural Gas Servi...,4.89,109.064,"63,610"
NGVC,Natural Grocers b...,8.1,35.934,"113,014"
NGVT,Ingevity Corporation,31.23,75.01,"596,577"
NH,"NantHealth, Inc.",1.18,74.3,"908,067"
NHA,Nuveen Municipal ...,9.08,10.414,"24,143"
NHC,National HealthCa...,69.67,36.025,"53,890"
NHI,National Health I...,38.14,108.95,"327,691"
NHLD,National Holdings...,1.4,67.183,"7,225"
NHTC,Natural Health Tr...,2.99,57.051,"40,842"
NI,NiSource Inc,23.36,36.832,"3,951,511"
NICE,NICE-Systems Limited,122.92,49.345,"332,623"
NICK,Nicholas Financia...,6.09,48.741,"11,600"
NIHD,"NII Holdings, Inc.",2.17,20.547,"1,926,357"
NINE,Nine Energy Servi...,0.78,251.999,"278,026"
NIO,NIO Inc.,2.38,66.554,"74,877,739"
NIU,Niu Technologies,6.73,39.233,"204,951"
NJR,NewJersey Resourc...,29.27,55.076,"665,188"
NK,"NantKwest, Inc.",2.91,90.805,"2,212,852"
NKE,"Nike, Inc.",70.34,47.002,"8,809,477"
NKSH,National Bankshar...,39.81,38.492,"11,069"
NKTR,Nektar Therapeutics,17.21,52.093,"2,323,671"
NL,"NL Industries, Inc.",2.95,38.704,"19,673"
NLNK,NewLink Genetics ...,8.01,62.196,"57,341"
NLOK,NortonLifeLock In...,16.82,26.433,"10,679,822"
NLS,"Nautilus, Inc.",1.35,127.265,"924,723"
NLSN,Nielsen Holdings ...,15.14,53.954,"3,995,899"
NLTX,Neoleukin Therape...,7.2,70.94,"346,119"
NLY,Annaly Capital Ma...,5.25,73.762,"17,223,110"
NM,Navios Maritime H...,1.71,80.464,"65,493"
NMCI,Navios Maritime C...,0.71,65.067,"77,196"
NMFC,New Mountain Fina...,6.11,87.81,"1,031,809"
NMFX,New Mountain Fina...,19.73,29.123,"3,068"
NMIH,NMI Holdings Inc,13.07,76.657,"863,758"
NMM,Navios Maritime P...,4.73,90.549,"124,388"
NMR,Nomura Holdings Inc,3.96,37.819,"255,881"
NMRD,Nemaura Medical Inc.,6.35,75.176,"39,633"
NMRK,"Newmark Group, Inc.",4.15,123.909,"1,291,071"
NNA,Navios Maritime A...,2.57,86.28,"225,818"
NNBR,"NN, Inc.",2.38,144.171,"238,131"
NNDM,Nano Dimension Ltd.,0.7,79.406,"76,826"
NNI,"Nelnet, Inc.",43.03,37.84,"89,481"
NNN,National Retail P...,30.15,74.863,"1,110,793"
NNVC,"NanoViricides, Inc.",6.67,60.752,"5,201,570"
NOA,North American En...,6.36,65.914,"197,293"
NOAH,Noah Holdings Lim...,21.83,44.495,"350,516"
NOC,Northrop Grumman ...,296.91,24.542,"1,167,246"
NODK,"NI Holdings, Inc.",11.05,26.186,"24,253"
NOG,Northern Oil and ...,0.72,107.346,"7,145,268"
NOK,Nokia Corporation,2.56,72.457,"37,542,814"
NOMD,Nomad Foods,15.84,31.253,"1,280,204"
NOV,National Oilwell ...,10.29,131.007,"4,110,739"
NOVA,Sunnova Energy In...,7.43,110.665,"515,924"
NOVN,"Novan, Inc.",0.34,102.827,"7,148,495"
NOVT,Novanta Inc.,74.12,35.082,"122,196"
NOW,"ServiceNow, Inc.",277.66,34.632,"2,267,638"
NP,"Neenah Paper, Inc.",39.58,70.623,"101,402"
NPA,New Providence Ac...,9.51,7.073,"151,916"
NPAUU,New Providence Ac...,9.8,6.303,"54,343"
NPK,National Presto I...,78.23,25.127,"56,342"
NPO,Enpro Industries Inc,32.03,66.664,"103,678"
NPTN,NeoPhotonics Corp...,5.04,43.333,"851,601"
NR,Newpark Resources...,1.19,176.062,"1,188,488"
NRBO,NeuroBo Pharmaceu...,8.61,100.643,"31,189"
NRC,National Research...,41.77,70.559,"32,453"
NRCG,NRC Group Holding...,12.24,8.287,"84,256"
NREF,NexPoint Real Est...,8.22,82.308,"75,214"
NRG,"NRG Energy, Inc.",23.95,62.432,"2,976,853"
NRGD,MicroSectors U.S....,248.42,237.697,420
NRGO,MicroSectors U.S....,6.62,259.322,457
NRGU,MicroSectors U.S....,1.45,317.795,"19,741"
NRGZ,MicroSectors U.S....,168.3,186.144,846
NRIM,Northrim BanCorp Inc,22.61,74.336,"21,323"
NRP,Natural Resource ...,10.27,67.504,"36,714"
NRT,North European Oi...,2.44,64.858,"47,267"
NRUC,National Rural Ut...,23.19,27.19,"23,698"
NRZ,New Residential I...,6.75,96.502,"6,608,277"
NS,Nustar Energy L.P. ,7.92,154.646,"1,107,260"
NSA,National Storage ...,25.42,59.305,"403,990"
NSC,Norfolk Southern ...,136.33,59.232,"1,913,311"
NSCO,"Nesco Holdings, Inc.",2.11,73.552,"42,648"
NSEC,National Security...,13.51,40.309,"2,023"
NSIT,Insight Enterpris...,39,72.211,"432,282"
NSP,"Insperity, Inc.",32.66,92.194,"675,312"
NSPR,"InspireMD, Inc.",0.55,108.264,"240,436"
NSS,"NuStar Logistics,...",13.01,95.074,"80,381"
NSSC,NAPCO Security Te...,18.53,32.659,"172,590"
NSTG,NanoString Techno...,19.06,83.003,"650,971"
NSYS,Nortech Systems I...,3,51.751,"7,344"
NTAP,"NetApp, Inc.",38.56,37.356,"2,754,237"
NTB,Bank of N.T. Butt...,17.09,80.614,"247,564"
NTCO,Natura &Co Holdin...,10.19,99.045,"1,228,324"
NTCT,"NetScout Systems,...",22.62,43.636,"540,826"
NTEC,Intec Pharma Ltd.,0.17,87.393,"2,503,555"
NTES,"NetEase, Inc.",291.18,26.099,"854,641"
NTGN,Neon Therapeutics...,2.2,80.877,"536,009"
NTGR,"NETGEAR, Inc.",17.13,32.045,"372,917"
NTIC,Northern Technolo...,6.95,84.867,"13,028"
NTIP,Network-1 Technol...,1.97,27.171,"20,703"
NTLA,Intellia Therapeu...,12.48,43.8,"788,298"
NTN,"NTN Buzztime, Inc.",1.48,42.016,"5,160"
NTNX,"Nutanix, Inc. ",14.06,145.918,"3,569,937"
NTP,Nam Tai Property ...,4.3,64.711,"40,677"
NTR,Nutrien Ltd.,27.4,66.966,"2,198,433"
NTRA,"Natera, Inc.",24.17,78.145,"826,743"
NTRP,"Neurotrope, Inc.",0.8,71.338,"1,363,016"
NTRS,Northern Trust Co...,67.41,56.082,"1,717,784"
NTRSO,Northern Trust Co...,19.04,37.351,"61,250"
NTRSP,Northern Trust Co...,25.01,2.579,"85,948"
NTUS,Natus Medical Inc...,19.35,48.109,"180,031"
NTWK,NetSol Technologi...,2.26,72.718,"36,134"
NTZ,"Natuzzi, S.p.A.",0.53,172.047,"30,352"
NUAN,Nuance Communicat...,15.88,57.231,"4,138,722"
NUE,Nucor Corporation,30.82,59.593,"2,644,817"
NURO,"NeuroMetrix, Inc.",1.09,123.895,"151,070"
NUS,Nu Skin Enterpris...,19.71,76.493,"1,002,376"
NUVA,"NuVasive, Inc.",39.94,92.136,"924,301"
NVAX,"Novavax, Inc.",11.58,80.181,"8,837,474"
NVCN,Neovasc Inc.,1.72,65.124,"279,794"
NVCR,NovoCure Limited,63.88,41.896,"968,773"
NVDA,NVIDIA Corporation,212.97,43.793,"12,979,666"
NVEC,NVE Corporation,47.98,45.973,"23,062"
NVEE,"NV5 Holdings, Inc.",33.24,94.802,"203,122"
NVFY,"Nova Lifestyle, Inc",0.85,96.854,"9,030"
NVGS,Navigator Holding...,4.35,103.635,"133,041"
NVIV,InVivo Therapeuti...,1.33,248.147,"142,436"
NVMI,Nova Measuring In...,28.06,39.469,"144,991"
NVO,Novo Nordisk A/S,51.7,26.391,"1,790,555"
NVR,"NVR, Inc.",2709.42,70.143,"34,468"
NVRO,Nevro Corp.,80.3,71.371,"510,916"
NVS,Novartis AG,75.56,28.878,"2,855,245"
NVST,Envista Holdings ...,12.06,86.922,"3,659,586"
NVT,nVent Electric plc,14.59,83.45,"1,262,745"
NVTA,Invitae Corporation,9.79,112.222,"3,713,048"
NVTR,Nuvectra Corporation,0.13,236.751,"1,268,482"
NVUS,Novus Therapeutic...,0.26,92.58,"266,447"
NWBI,Northwest Bancsha...,11.55,44.986,"629,830"
NWE,NorthWestern Corp...,57.29,43.65,"333,394"
NWFL,Norwood Financial...,29,36.673,"8,363"
NWGI,"Newgioco Group, Inc.",1.2,129.421,"9,852"
NWHM,New Home Company ...,1.46,139.946,"112,784"
NWL,Newell Rubbermaid...,12.43,56.271,"4,230,518"
NWLI,National Western ...,147.5,72.669,"9,006"
NWN,Northwest Natural...,70.44,38.441,"276,709"
NWPX,Northwest Pipe Co...,21.95,71.089,"72,621"
NWS,News Corporation ...,9.32,52.298,"992,180"
NWSA,News Corporation ...,9.67,46.865,"3,231,164"
NX,Quanex Building P...,8.35,92.687,"281,796"
NXC,Nuveen California...,13.18,35.443,"13,279"
NXE,Nexgen Energy Ltd.,0.6,75.865,"483,774"
NXGN,NextGen Healthcar...,7.94,93.764,"382,362"
NXN,Nuveen New York S...,11.3,22.45,"7,072"
NXP,Nuveen Select Tax...,13.27,26.06,"49,391"
NXQ,Nuveen Select Tax...,12.7,26.134,"41,450"
NXR,Nuveen Select Tax...,13.66,23.265,"25,631"
NXRT,NexPoint Resident...,37.3,55.579,"262,374"
NXST,Nexstar Broadcast...,61.86,92.259,"738,307"
NXTC,"NextCure, Inc.",34.41,44.169,"234,007"
NXTD,NXT-ID Inc.,0.29,53.156,"178,124"
NYCB,New York Communit...,10.53,20.402,"5,405,087"
NYMT,New York Mortgage...,1.91,126.404,"9,944,074"
NYMTM,New York Mortgage...,14.65,110.321,"71,206"
NYMTN,New York Mortgage...,13.82,104.918,"39,804"
NYMTO,New York Mortgage...,13,100.134,"14,029"
NYMTP,New York Mortgage...,14.11,96.978,"11,791"
NYMX,Nymox Pharmaceuti...,1.81,65.753,"237,231"
NYNY,"Empire Resorts, Inc.",9.75,1.114,"24,497"
NYT,New York Times Co...,29.33,35.55,"1,752,760"
O,Realty Income Cor...,48.08,63.506,"2,922,189"
OAC,Oaktree Acquisiti...,9.47,9.022,"41,729"
OAC.U,Oaktree Acquisiti...,10,7.13,"41,781"
OAS,Oasis Petroleum Inc.,0.43,226.759,"15,584,259"
OBAS,Optibase Ltd.,10.05,16.984,"1,938"
OBCI,"Ocean Bio-Chem, Inc.",4.05,56.993,"337,405"
OBE,Obsidian Energy Ltd.,0.17,173.841,"226,562"
OBLG,Oblong Inc. Commo...,1.4,73.19,"98,234"
OBLN,Obalon Therapeuti...,0.67,116.99,"227,291"
OBNK,"Origin Bancorp, Inc.",22.04,70.972,"46,033"
OBSV,ObsEva SA,2.08,77.31,"713,048"
OC,Owens Corning Inc,34.8,81.82,"1,599,676"
OCC,Optical Cable Cor...,2.3,38.8,"4,353"
OCCI,OFS Credit Compan...,7.08,85.351,"39,474"
OCCIP,OFS Credit Compan...,14.75,53.71,"2,054"
OCFC,OceanFirst Financ...,13.9,73.334,"235,056"
OCFT,OneConnect Financ...,10.98,27.526,"481,351"
OCGN,"Ocugen, Inc.",0.3,81.382,"3,526,612"
OCN,Ocwen Financial C...,0.49,102.68,"1,259,750"
OCSI,Oaktree Strategic...,6.01,40.491,"93,476"
OCSL,Oaktree Specialty...,2.83,64.258,"957,057"
OCSLL,Oaktree Specialty...,25.14,1.145,"8,070"
OCUL,Ocular Therapeuti...,4.75,69.723,"1,015,046"
OCX,OncoCyte Corporation,1.99,49.703,"261,279"
ODC,Oil-Dri Corporati...,30.94,24.464,"13,374"
ODFL,Old Dominion Frei...,162.1,37.34,"553,058"
ODP,"Office Depot, Inc.",1.8,52.606,"5,829,424"
ODT,Odonate Therapeut...,25.95,61.353,"81,101"
OEC,Orion Engineered ...,7.64,97.781,"546,793"
OESX,Orion Energy Syst...,2.97,68.954,"650,117"
OFC,Corporate Office ...,17.38,58.565,"639,142"
OFED,Oconee Federal Fi...,17,45.721,"2,131"
OFG,OFG Bancorp,9.7,83.833,"346,750"
OFIX,Orthofix Internat...,24.59,77.093,"138,995"
OFLX,"Omega Flex, Inc.",64.93,51.467,"11,096"
OFS,OFS Capital Corpo...,5.25,100.741,"74,151"
OFSSI,OFS Capital Corpo...,14.35,65.15,"6,137"
OFSSL,OFS Capital Corpo...,16,69.115,"4,508"
OFSSZ,OFS Capital Corpo...,16.2,61.332,"2,343"
OGCP,Empire State Real...,8.6,59.096,"3,422"
OGE,OGE Energy Corpor...,27.14,58.029,"1,632,357"
OGEN,"Oragenics, Inc.",0.51,46.323,"1,405,628"
OGI,Organigram Holdin...,1.53,70.943,"4,563,478"
OGS,"ONE Gas, Inc.",76.18,33.246,"336,666"
OHI,Omega Healthcare ...,22.27,112.289,"2,401,406"
OI,"Owens-Illinois, Inc.",5.19,128.25,"2,667,907"
OIBR.C,Oi S.A.,7.06,38.027,"26,944"
OII,Oceaneering Inter...,2.86,211.021,"1,856,603"
OIIM,O2Micro Internati...,1.02,52.631,"39,763"
OIS,Oil States Intern...,2,211.885,"742,457"
OKE,"ONEOK, Inc.",20.49,169.54,"4,459,400"
OKTA,"Okta, Inc.",113.95,36.51,"1,806,134"
OLBK,Old Line Bancshar...,28.83,4.584,"85,139"
OLED,Universal Display...,119.72,45.868,"717,227"
OLLI,Ollie's Bargain O...,38.06,52.528,"1,761,053"
OLN,Olin Corporation,12.68,88.277,"3,785,937"
OLP,One Liberty Prope...,13.74,85.187,"57,991"
OMAB,Grupo Aeroportuar...,24.78,104.45,"69,028"
OMC,Omnicom Group Inc.,54.84,41.465,"2,438,502"
OMCL,"Omnicell, Inc.",60.1,45.296,"237,017"
OMER,Omeros Corporation,12.2,92.126,"791,080"
OMEX,Odyssey Marine Ex...,3.18,47.572,"20,493"
OMF,"OneMain Holdings,...",16.89,102.471,"1,081,593"
OMI,"Owens & Minor, Inc.",6.79,65.398,"2,104,630"
OMP,Oasis Midstream P...,3.27,180.952,"220,727"
ON,ON Semiconductor ...,10.51,81.378,"9,459,554"
ONB,Old National Bancorp,14.13,36.859,"1,341,758"
ONCS,OncoSec Medical I...,1.28,42.23,"103,963"
ONCT,Oncternal Therape...,2.67,45.189,"15,820"
ONCY,Oncolytics Biotec...,1.1,116.463,"1,097,404"
ONDK,"On Deck Capital, ...",0.83,170.948,"571,884"
ONE,OneSmart Internat...,4.95,18.27,"257,583"
ONEM,"1Life Healthcare,...",16.51,40.579,"1,242,815"
ONEW,OneWater Marine Inc.,5.01,147.047,"169,548"
ONTO,Onto Innovation Inc.,21.54,55.538,"321,889"
ONTX,Onconova Therapeu...,0.3,78.888,"17,049,268"
ONVO,Organovo Holdings...,0.25,65.415,"530,007"
OOMA,"Ooma, Inc.",9.34,56.282,"104,933"
OPB,Opus Bank,16.41,80.93,"463,689"
OPBK,OP Bancorp,6.51,56.932,"51,438"
OPCH,Option Care Healt...,6.77,93.945,"331,655"
OPES,Opes Acquisition ...,10.64,1.132,"78,699"
OPESU,Opes Acquisition ...,10.65,8.547,"5,073"
OPGN,"OpGen, Inc.",2.86,120.256,"3,362,275"
OPHC,OptimumBank Holdi...,2.68,32.65,"2,727"
OPI,Office Properties...,23.3,68.823,"312,699"
OPINI,Office Properties...,15.5,59.67,"22,907"
OPK,OPKO Health Inc.,1.47,63.185,"12,727,438"
OPNT,Opiant Pharmaceut...,9.7,37.459,"19,376"
OPOF,Old Point Financi...,12.75,91.574,"3,833"
OPRA,Opera Limited,5.09,67.769,"671,723"
OPRT,Oportun Financial...,13.37,72.529,"57,591"
OPRX,OptimizeRx Corpor...,7.74,75.559,"88,841"
OPTN,"OptiNose, Inc.",4.14,75.852,"228,875"
OPTT,Ocean Power Techn...,0.37,84.964,"314,667"
OPY,Oppenheimer Holdi...,16.55,65.851,"58,692"
OR,Osisko Gold Royal...,6.96,68.231,"1,236,095"
ORA,Ormat Technologie...,69.6,39.584,"230,912"
ORAN,Orange,11.67,40.497,"1,012,984"
ORBC,ORBCOMM Inc.,1.31,125.894,"741,169"
ORC,Orchid Island Cap...,2.33,106.702,"1,298,315"
ORCC,Owl Rock Capital ...,10.92,56.257,"970,792"
ORCL,Oracle Corporation,45.07,28.389,"13,216,675"
ORGO,Organogenesis Hol...,2.94,58.621,"93,242"
ORGS,Orgenesis Inc.,2.99,53.025,"50,307"
ORI,Old Republic Inte...,14.23,56.137,"1,951,074"
ORIT,Oritani Financial...,18.6,4.078,"256,789"
ORLY,O'Reilly Automoti...,290.53,34.998,"878,537"
ORMP,Oramed Pharmaceut...,2.91,77.111,"139,994"
ORN,Orion Marine Grou...,2.13,116.945,"155,768"
ORRF,Orrstown Financia...,12.91,56.718,"18,607"
ORSN,Orisun Acquisitio...,9.9,11.198,"40,107"
ORSNR,Orisun Acquisitio...,0.15,0,"27,811"
ORSNU,Orisun Acquisitio...,9.68,5.25,"18,618"
ORTX,Orchard Therapeut...,6.92,89.057,"385,489"
OSB,Norbord Inc.,11.42,126.425,"321,860"
OSBC,Old Second Bancor...,8.25,73.278,"135,334"
OSBCP,Old Second Bancor...,10.12,0.571,"12,212"
OSG,Overseas Shiphold...,1.91,44.899,"397,168"
OSIS,"OSI Systems, Inc.",62.11,45.947,"192,408"
OSK,Oshkosh Corporation,53.46,55.562,"805,787"
OSLE,Oaktree Specialty...,25.11,1.835,"2,369"
OSMT,Osmotica Pharmace...,3.92,44.594,"396,177"
OSN,Ossen Innovation ...,1.76,82.27,"13,661"
OSPN,OneSpan Inc.,13.61,58.528,"239,042"
OSS,"One Stop Systems,...",1.07,117.307,"183,773"
OSTK,"Overstock.com, Inc.",3.99,140.411,"1,738,865"
OSUR,OraSure Technolog...,7.21,30.385,"601,329"
OSW,OneSpaWorld Holdi...,2.57,179.795,"1,344,872"
OTEL,Otelco Inc.,3.01,108.455,"11,449"
OTEX,Open Text Corpora...,32.16,45.863,"540,703"
OTIC,"Otonomy, Inc.",1.73,94.754,"178,715"
OTIV,On Track Innovati...,0.17,60.05,"70,258"
OTLK,Outlook Therapeut...,0.54,64.45,"597,626"
OTTR,Otter Tail Corpor...,43.26,47.633,"110,546"
OTTW,"Ottawa Bancorp, Inc.",10.09,49.104,"4,176"
OUT,OUTFRONT Media Inc.,9.14,125.298,"1,771,631"
OVBC,Ohio Valley Banc ...,30.25,38.017,"4,445"
OVID,Ovid Therapeutics...,2.16,70.837,"583,343"
OVLY,Oak Valley Bancor...,13.58,56.968,"8,438"
OVV,Ovintiv Inc. (DE),2.75,245.547,"7,667,754"
OXBR,Oxbridge Re Holdi...,0.96,50.928,"41,096"
OXFD,Oxford Immunotec ...,9.46,48.144,"129,189"
OXLC,Oxford Lane Capit...,3.7,106.981,"1,320,457"
OXLCM,Oxford Lane Capit...,17.9,56.295,"6,801"
OXLCO,Oxford Lane Capit...,19.95,36.885,"16,516"
OXLCP,Oxford Lane Capit...,17.1,55.873,"63,686"
OXM,Oxford Industries...,31.56,82.598,"119,676"
OXSQL,Oxford Square Cap...,16.39,52.195,"6,410"
OXSQZ,Oxford Square Cap...,16.17,48.901,"2,315"
OXY,Occidental Petrol...,10.83,186.484,"21,352,606"
OYST,Oyster Point Phar...,32.07,42.172,"82,432"
OZK,Bank OZK,22.03,40.536,"1,061,126"
PAA,Plains All Americ...,4.58,156.09,"6,266,503"
PAAC,Proficient Alpha ...,9.95,3.881,"39,088"
PAACR,Proficient Alpha ...,0.17,39.502,"60,398"
PAACU,Proficient Alpha ...,10.3,5.364,"11,611"
PAAS,Pan American Silv...,13.29,79.555,"3,717,452"
PAC,Grupo Aeroportuar...,47.04,98.741,"84,050"
PACD,Pacific Drilling ...,0.75,128.882,"501,270"
PACK,Ranpak Holdings C...,5.94,42.298,"83,475"
PACQ,Pure Acquisition ...,10.25,2.123,"336,755"
PACQU,Pure Acquisition ...,10.98,13.697,"28,237"
PACW,PacWest Bancorp,16.55,88.407,"1,327,934"
PAE,PAE Incorporated,5,115.509,"1,515,436"
PAG,Penske Automotive...,23.32,87.606,"344,391"
PAGP,Plains Group Hold...,4.78,153.584,"3,830,770"
PAGS,PagSeguro Digital...,16.91,90.432,"2,334,581"
PAHC,Phibro Animal Hea...,18.83,50.417,"161,511"
PAM,Pampa Energia S.A.,9.13,51.607,"562,166"
PANL,Pangaea Logistics...,1.62,62.288,"11,874"
PANW,Palo Alto Network...,138.5,68.76,"1,564,786"
PAR,PAR Technology Co...,11.98,117.051,"368,299"
PARR,Par Petroleum Cor...,7.94,126.875,"421,954"
PASG,"Passage Bio, Inc.",8.92,0,"394,504"
PATI,Patriot Transport...,9.27,33.56,"19,789"
PATK,Patrick Industrie...,19.89,120.062,"217,616"
PAVM,PAVmed Inc.,1.41,106.611,"1,421,234"
PAYC,"Paycom Software, ...",197.55,61.695,"1,157,308"
PAYS,"Paysign, Inc.",4.21,94.517,"606,254"
PAYX,"Paychex, Inc.",58.03,48.633,"2,185,691"
PB,Prosperity Bancsh...,54.6,54.731,"797,717"
PBA,Pembina Pipeline ...,14,132.15,"1,546,470"
PBB,Prospect Capital ...,16.97,50.802,"23,680"
PBBI,"PB Bancorp, Inc.",13.23,16.309,"17,931"
PBC,Prospect Capital ...,18,55.025,"9,452"
PBCT,People's United F...,13.12,35.963,"4,775,577"
PBCTP,People's United F...,16.91,59.822,"24,846"
PBF,PBF Energy Inc.,7.25,140.045,"2,780,831"
PBFS,"Pioneer Bancorp, ...",10.7,56.785,"21,936"
PBFX,PBF Logistics LP,3.77,167.931,"177,927"
PBH,Prestige Brand Ho...,31.31,40.735,"548,388"
