"","FTR.Close","UBSI.Close","INO.Close","FFIN.Close","GOOG.Close","ONCY.Close","ARWR.Close","COST.Close","AAL.Close","MSFT.Close","DLTR.Close","KGJI.Close","AMZN.Close","ROST.Close","NFLX.Close","HOFT.Close","RRGB.Close","JBLU.Close"
"74",234.300003,34.560001,14.84,7,234.944366,20.709999,52.5,55.32,45.419998,28.690001,12.833333,1.02,44.639999,8.6325,3.072857,21.02,41.459999,11.27
"75",237.899994,34.860001,15,6.976666,240.339157,20.139999,60,55.119999,45.310001,29.02,13.176666,1.02,44.950001,8.6625,3.157143,21.610001,41.66,11.23
"76",236.850006,34.380001,14.92,6.895,238.645493,19.285,57.799999,54.880001,43.209999,28.780001,13.146667,1.02,44.77,8.6225,3.104286,21.75,41.240002,10.99
"77",236.550003,34.209999,14.88,6.866667,237.873398,20.709999,61.5,54.25,42.77,28.790001,12.99,1.02,44.75,8.5275,3.088571,21.959999,41.02,10.71
"78",238.350006,34.450001,15.6,6.853333,238.102539,20.139999,63.400002,54.27,42.650002,28.99,13.176666,1.02,56.810001,8.5225,3.08,21.889999,41.400002,10.31
"79",235.649994,34.349998,15.56,6.841667,239.691574,19.475,61.099998,54.040001,39.330002,29.1,13.233334,1.02,62.779999,8.455,3.161429,22.200001,41.279999,10.37
"80",234.149994,34.200001,15.56,6.748333,238.610626,19.57,63.700001,54.459999,37.18,30.120001,13.42,1.02,62.599998,8.4275,3.172857,22.01,40.290001,10
"81",233.550003,33.5,15.12,6.45,234.809875,20.235001,64.400002,53.57,36.939999,29.940001,13.106667,1.02,61.330002,8.2875,3.167143,22.030001,39.599998,9.91
"82",236.699997,33.689999,14.4,6.638333,233.624313,19.094999,64,53.459999,37.060001,30.4,12.99,1.02,62.040001,8.355,3.164286,22.389999,40.130001,9.9
"83",238.649994,34.110001,14.8,6.833333,232.020325,19.76,63.900002,53.349998,36.18,30.610001,13.083333,1,61.18,8.3925,3.158571,23.299999,40.889999,10.11
"84",235.050003,34.27,15,6.798333,235.731415,19.190001,65.400002,53.139999,35.549999,30.969999,13.233334,1,62.189999,8.375,3.184286,23.23,41.57,10.27
"85",235.350006,34.470001,14.76,6.841667,234.680359,19.190001,68.900002,53.790001,36.150002,30.559999,13.28,1,63.23,8.31,3.165714,23.139999,40.900002,10.36
"86",233.25,34.400002,15.52,6.841667,232.762543,19.57,71.5,54.080002,35.110001,30.709999,13.296667,1,60.82,8.3775,3.174286,23.58,41.23,10.47
"87",232.199997,34.369999,15.6,6.775,232.533401,19.190001,69.5,54.610001,34.400002,30.75,13.213333,1,61.830002,8.3125,3.162857,23.43,41.16,10.45
"88",234.75,34.549999,15.36,6.816667,233.748856,19.665001,68,54.939999,34.34,30.780001,13.423333,1.02,62.849998,8.465,3.158571,23.65,41.09,10.4
"89",231.149994,33.580002,15,6.686666,229.873383,19.57,61.099998,54.950001,33.279999,30.58,13.8,1.02,60.919998,8.35,3.13,22.620001,40.110001,10.89
"90",232.350006,34.25,14.88,6.803333,232.498535,19.190001,68,54.970001,33.360001,30.889999,13.916667,1.02,61.560001,8.425,3.151428,23.5,39.970001,10.73
"91",231.75,33.970001,14.96,6.753334,230.027802,19.855,63.900002,54.700001,33.529999,30.969999,13.83,1.02,61.700001,8.2925,3.137143,22.719999,39.73,10.71
"92",234,33.52,14.8,6.7,228.144852,19.76,61.299999,54.209999,32.450001,30.9,13.63,1.02,60.580002,8.255,3.107143,22.57,39.27,10.55
"93",232.800003,33.990002,14.44,6.75,235.422577,19.76,64.199997,54.810001,32.98,31.07,13.713333,1.02,63.220001,8.395,3.102857,23,39.189999,10.72
"94",231.899994,33.549999,14.64,6.75,234.600662,19.475,65.900002,55.580002,33.27,30.98,13.72,1.02,62.169998,8.4725,3.117143,22.959999,38.509998,10.83
"95",233.850006,33.630001,14.88,6.695,234.28186,20.139999,70,56.41,33.48,30.83,13.783334,1.02,63.299999,8.63,3.134286,23,38.669998,10.69
"96",234.449997,33.860001,15.88,6.82,234.421326,19.950001,70.800003,55.77,33.009998,31.049999,13.926666,1.02,68.300003,8.615,3.214286,23.559999,39.68,10.46
"97",237,34.130001,16.68,6.868333,237.041504,20.33,70.199997,55.950001,34.77,30.690001,13.97,1.02,68.879997,8.525,3.285714,24.77,40.259998,11.1
"98",238.649994,33.91,16.440001,6.775,236.100037,19.379999,66.800003,56.02,34.950001,30.58,14.133333,1.02,69,8.485,3.312857,24.5,39.959999,10.9
"99",234,33.439999,16.4,6.673333,236.279373,19.379999,64.599998,56.299999,35.130001,30.17,13.86,1.02,69.349998,8.1925,3.22,24.52,39.52,10.83
"100",235.050003,33.619999,16.4,6.708333,240.857208,19.285,64.800003,56.400002,34.25,30.48,13.85,1.02,68.550003,8.065,3.217143,24.75,42.830002,10.84
"101",235.199997,33.77,15.4,6.763333,242.645508,20.235001,66.5,56.57,35.599998,30.790001,14.323334,1.02,69.629997,8.055,3.121428,24.74,42.869999,10.88
"102",237.449997,33.740002,14.48,6.785,248.369049,19.475,71.900002,56.529999,35.66,31.110001,14.356667,1.02,69.860001,8.16,3.151428,24.48,42.990002,10.87
"103",237.75,33.75,14.48,6.756667,248.025345,19.57,76,56.470001,35.650002,30.690001,14.103333,1.02,69.139999,8.21,3.128572,24.74,42.93,10.78
"104",237,34.119999,14.2,6.801667,249.265686,20.33,74.699997,56.290001,35.25,30.59,14.136666,1.02,68.580002,8.2125,3.081429,24.33,42.950001,10.7
"105",237.600006,34.09,13.72,6.75,252.588242,19.76,72.5,56.119999,33.950001,30.719999,14.16,1.02,70.419998,8.1475,3.068571,24.52,43.5,10.44
"106",235.5,33.310001,8.8,6.61,258.451263,21.469999,73.5,55.450001,33.529999,30.58,14.516666,1.02,73.650002,8.02,3.055714,24.08,43.25,10.38
"107",231,33.049999,10.92,6.591667,258.157349,20.805,73.199997,55.82,32.630001,30.290001,15.19,1.02,72.290001,7.845,3.228571,23.92,42,10.31
"108",225.300003,32.48,11.24,6.483333,256.568329,20.615,70,55.259998,30.200001,29.620001,14.556666,1.02,72.040001,7.78,3.418571,20.4,40.68,10.06
"109",229.5,32.919998,11.56,6.618333,256.782501,20.615,67,56.009998,30.889999,30.049999,14.54,1.02,73.239998,7.8375,3.347143,20.690001,42.25,10.22
"110",228.149994,32.889999,11.12,6.548333,254.715271,20.33,68.300003,55.700001,29.66,30.02,14.723333,1.4,71.169998,7.7875,3.132857,20.709999,41.599998,10.21
"111",226.350006,32.189999,10.36,6.463333,251.442535,19.665001,67.199997,55.16,29.190001,29.85,14.32,1.4,70.07,7.6675,2.868572,20.27,40.580002,10.19
"112",228,32.380001,10.56,6.52,251.676651,19.285,67.699997,55.970001,28.719999,30.389999,14.5,1.4,70.889999,7.8175,2.774286,20.610001,41.169998,10.33
"113",227.25,32.25,10.88,6.521667,250.48114,19.094999,67.699997,55.759998,28.799999,30.52,14.666667,1.4,71.940002,7.7725,2.74,21.059999,41,10.6
"114",227.100006,32.779999,11.2,6.676667,252.000443,19,66.599998,56.09,27.610001,30.49,14.45,1.1,72.400002,7.795,2.815714,21.25,40.02,10.51
"115",228.600006,32.43,11.2,6.646667,256.638062,19.190001,66.199997,56,27.290001,30.51,14.513333,1.1,71.830002,7.8575,2.86,21.959999,40,10.46
"116",228.300003,32.509998,11.4,6.596667,256.194733,19.190001,64.5,56.330002,29.139999,30.459999,14.283334,1.1,69.809998,7.8175,2.847143,22.34,40.110001,10.83
"117",226.350006,32.119999,10.8,6.406667,254.032822,19,61.25,56.349998,29.709999,30.01,14.08,1.1,69.099998,7.8475,2.792857,22.059999,38.869999,11.11
"118",228.899994,31.959999,11.2,6.363333,256.095093,19,61.400002,57.189999,29.5,30.219999,14.22,1.1,69.669998,7.8425,2.855714,22.190001,38.77,11.27
"119",225.899994,31.559999,11.52,6.34,261.509796,18.905001,56.700001,57.169998,29.34,29.49,14.006667,1.1,68.860001,7.8275,2.811429,21.610001,38.57,11.37
"120",226.649994,31.17,11.2,6.288333,262.72525,18.334999,56,57.200001,29.24,29.49,13.993333,1.1,68.660004,7.7425,2.802857,21.299999,38.790001,11.16
"121",227.699997,31.35,11.2,6.278333,264.139954,18.620001,52.900002,57.330002,28.26,29.52,14.33,1.1,67.480003,7.6925,2.788571,21.370001,39.419998,11.03
"122",227.699997,31.969999,11.28,6.491667,262.162354,18.809999,52.200001,58.380001,29.67,29.870001,14.806666,1.1,68.139999,7.7425,2.968571,22.25,39.900002,11.09
"123",231.300003,32.09,11.36,6.491667,261.52475,19.665001,50.900002,58.220001,31,29.83,14.776667,1.1,68.889999,7.72,2.835714,22.26,40.509998,11.45
"124",229.050003,31.799999,11.2,6.468333,260.374054,19.76,50.299999,58.52,30.27,29.469999,14.516666,1.1,68.410004,7.7,2.77,22.440001,40.369999,11.75
"125",230.550003,32.240002,11.32,6.515,264.199707,18.905001,49.5,60.25,30.700001,29.74,14.606667,1.1,69.610001,7.69,2.782857,22.51,40.189999,11.77
"126",233.550003,32.259998,11.2,6.526667,266.172333,19.094999,50,60.080002,32.860001,30.02,14.51,1.1,69.449997,7.705,2.824286,23.33,40.130001,11.88
"127",231.149994,32.299999,11.44,6.48,269.803711,19.379999,49.200001,60.119999,33.82,29.99,14.576667,1.1,68.730003,7.735,2.831429,23.08,40.060001,11.92
"128",229.800003,32.240002,11.52,6.493333,268.692871,18.905001,51.200001,61.439999,34.619999,29.969999,14.736667,1.1,68.970001,7.7825,2.912857,23.139999,41.209999,11.92
"129",233.699997,31.92,11.76,6.501667,270.266968,19,50.299999,61.360001,35.860001,29.870001,14.526667,1.1,72.07,7.7325,2.918571,23.139999,40.799999,11.9
"130",228,31.57,11.52,6.27,270.655518,18.620001,47.700001,60.509998,33.830002,29.33,13.963333,1.1,70.279999,7.5575,2.874286,22.139999,42.110001,11.51
"131",230.100006,31.58,11.44,6.295,271.218414,18.334999,49.400002,60.720001,34.73,29.49,14.323334,1.1,70.730003,7.5225,2.858572,22.059999,43.330002,11.45
"132",231.600006,32.150002,11.4,6.491667,271.64679,17.955,51.5,61.740002,34.93,30.07,14.52,1.1,72.790001,7.9575,2.872857,21.799999,43.5,11.56
"133",233.25,32.259998,10.44,6.421667,275.049042,17.575001,48.400002,62.98,34.099998,29.82,14.53,1.1,75.099998,7.965,2.877143,22.360001,44.380001,11.45
"134",231.600006,31.83,10.84,6.341667,275.462494,17.290001,47.400002,61.849998,34.959999,30.030001,14.463333,1.1,73.690002,7.865,2.865714,21.65,44.130001,11.37
"135",230.699997,31.77,10.8,6.348333,276.463745,17.385,49,62.130001,35.299999,30.780001,14.123333,1.1,73.790001,7.73,2.887143,20.98,43.299999,11.34
"136",228.600006,31.190001,10.8,6.311666,273.72403,16.815001,47.099998,62.419998,34.91,30.92,14.096666,1.1,73.32,7.69,2.874286,20.940001,43.02,11.53
"137",230.399994,31.200001,10.8,6.201667,273.270721,16.719999,47.400002,62.18,36,31.51,14.09,1.1,73.349998,7.775,2.848572,20.709999,43.5,11.61
"138",227.399994,30.57,10.8,6.2,259.088867,16.91,45.799999,61.25,34.709999,31.16,13.76,1.1,71.629997,7.7475,2.804286,20.35,43.650002,11.33
"139",227.699997,30.51,10.8,6.12,255.29808,17.860001,45,60.900002,34.5,31.190001,13.783334,1.1,71.739998,7.765,2.467143,20.68,43.259998,11.3
"140",226.050003,29.299999,10.64,6.076667,256.040283,16.91,42.900002,60.150002,35.279999,30.799999,13.49,1.1,69.25,7.585,2.295714,20.32,41.900002,11.01
"141",226.800003,29.559999,10.44,6.241667,253.928207,16.055,41,60.299999,34.84,30.709999,13.433333,1.1,86.18,7.4625,2.385714,20.860001,41.650002,10.91
"142",219.149994,28.76,10.08,6.235,253.051498,15.39,39.700001,59.049999,34.57,29.98,12.716666,1.1,84.010002,7.3075,2.548571,19.969999,40.02,10.27
"143",215.399994,28.309999,9.6,6.085,254.989243,16.15,39.700001,58.57,33.48,29.389999,12.953333,1.1,84.040001,7.3125,2.442857,20.200001,38.380001,10.05
"144",218.100006,28.49,9.6,6.095,257.09137,16.625,41.799999,59.48,32.68,29.4,13.09,1.1,82.699997,7.4425,2.484286,20.58,39.200001,10
"145",216.449997,27.85,9.2,6.04,254.04776,17.004999,45.099998,59.799999,31.01,28.99,12.753333,1.1,78.540001,7.2325,2.461429,20.25,38.57,9.85
"146",206.399994,27.809999,9.2,6.136667,255.512283,15.96,46.599998,60.119999,30.440001,29.299999,12.906667,1.1,77.309998,7.265,2.451429,20.110001,38.07,9.65
"147",209.699997,27.959999,9.16,6.196667,254.550888,16.34,54.200001,60.84,30.700001,29.52,13.393333,1.1,79.709999,7.3175,2.444286,19.440001,39.150002,9.94
"148",199.199997,26.1,9.12,5.893333,250.560837,16.719999,53.599998,60.490002,31.139999,28.959999,12.833333,1.1,76.800003,6.895,2.367143,18.049999,38.16,9.44
"149",192,26.83,8.92,6.25,254.04776,16.91,51.900002,62.93,30,29.540001,13.3,1.1,79,6.975,2.422857,18.1,38.41,9.46
"150",195.449997,27.1,8.84,6.45,257.046539,16.719999,51.5,64.389999,31.27,29.549999,13.65,1.1,79.139999,7.2875,2.478571,18.25,39.939999,9.13
"151",207,28.059999,9,6.708333,261.908295,15.96,51,64.949997,31.389999,30,14.15,1.1,77.779999,7.505,2.567143,17.6,41.509998,9.79
"152",205.050003,27.01,8.72,6.721667,256.403931,15.2,51.900002,63.240002,29.15,29.299999,13.093333,1.1,74.110001,7.1025,2.538571,16.85,40.669998,9.94
"153",202.800003,29.15,8.6,6.783333,256.912018,16.625,51,63.25,28.98,28.709999,13.026667,1.1,74.779999,7.0875,2.555714,19.83,41.25,9.53
"154",204.149994,27.67,8.4,6.563334,256.787506,16.245001,52.400002,61.779999,29.459999,28.629999,12.72,1.1,74.870003,7.035,2.48,18.709999,39.389999,9.48
"155",200.699997,27.209999,8.16,6.341667,253.350388,15.39,50.200001,60.799999,28.719999,28.27,12.493333,1.1,73.449997,6.795,2.494286,17.889999,37.849998,9.28
"156",202.5,27.309999,7.6,6.415,247.846008,15.58,49.700001,58.490002,25.59,28.1,12.253333,1.14,72.379997,6.5275,2.491429,17.870001,38.009998,8.86
"157",199.949997,29.559999,6.4,6.833333,244.84227,14.915,49.5,59.23,26.91,27.809999,11.963333,1.14,72.790001,6.69,2.414286,19.07,36.450001,9.17
"158",207,32.529999,6.8,7.068333,249.086365,15.295,50.099998,58.369999,26.309999,28.25,12.4,1.1,75.019997,6.8825,2.462857,19.389999,38.150002,9.42
"159",205.5,31.23,6.64,7.073333,248.030319,15.105,49.900002,57.93,26.66,28.26,12.74,1.1,74.699997,6.8275,2.452857,19.280001,39.139999,9.4
"160",206.699997,32.360001,6.8,7.095,252.3591,15.485,48.799999,60.279999,28.51,28.07,12.583333,1.1,77.489998,6.8475,2.471429,19.290001,38.810001,9.58
"161",208.199997,32.040001,6.8,7.285,255.417633,15.2,50,61.259998,30.57,28.219999,12.98,1.1,78.5,6.7675,2.49,19.950001,38.709999,9.61
"162",210.75,31.09,7.08,6.978333,255.138672,14.63,49.400002,60.849998,29.620001,28.299999,12.73,1.1,77.300003,6.64,2.464286,19.5,38.049999,9.45
"163",216.149994,31.42,7.16,7.116667,256.538422,14.63,50.099998,61.68,30.719999,28.809999,13.083333,1.1,79.25,6.9825,2.542857,19.4,38.900002,9.5
"164",213.149994,31.23,7.04,7.066667,255.671677,14.63,49,61.029999,29.780001,28.49,13.306666,1.1,78.650002,6.6925,2.448571,19.24,38.470001,9.37
"165",210.899994,30.040001,7.68,6.843333,252.254486,14.25,48.099998,59,28.700001,27.93,12.956667,1.1,76.220001,6.645,2.425714,17.950001,37.790001,9.22
"166",216.600006,31.030001,7.64,7.113333,255.482391,15.01,48.700001,61.310001,29.84,28.59,13.656667,1.1,79.050003,6.78,2.5,19.059999,38.119999,9.36
"167",214.949997,30.9,7.4,6.93,254.745148,14.725,48.900002,61.02,30.16,28.450001,13.486667,1.1,78.68,6.825,2.457143,18.610001,37.689999,9.59
"168",217.649994,31.299999,8,7.05,256.662964,14.725,48.799999,61.75,30.950001,28.73,14.483334,1.1,79.910004,6.9575,2.502857,18.35,38.470001,9.52
"169",219.600006,31.02,7.8,7.066667,261.594482,14.345,50,61.610001,32.560001,28.809999,14.413333,1.1,82.699997,6.835,2.591429,18.67,40.049999,9.67
"170",211.350006,30.59,7.6,6.791667,262.91452,14.345,50,59,31.57,28.48,14.076667,1.1,83.75,6.725,2.56,17.43,39.290001,9.59
"171",211.350006,30.799999,7.6,6.781667,260.782532,14.725,49.799999,58.290001,31.139999,28.91,14,1.1,86.209999,6.7925,2.57,20.59,39.959999,9.7
"172",207.600006,30.049999,7.24,6.558333,258.705322,14.25,49.099998,57,29.809999,28.440001,13.773334,1.1,84.519997,6.63,2.577143,19.98,40,9.8
"173",206.100006,29.52,7.24,6.388333,256.279388,15.105,49.400002,57.240002,29.51,28.48,13.773334,1.1,83.339996,6.5425,2.485714,19.73,39.75,9.58
"174",206.100006,29.84,6.96,6.573333,259.69162,14.82,48.900002,58.59,31.15,28.93,13.94,1.1,86.279999,6.7,2.524286,20.200001,41,9.85
"175",203.100006,29.559999,7.04,6.496666,260.349152,16.34,48.700001,58.48,29.889999,28.93,13.786667,1.1,87.300003,6.565,2.48,21.209999,41.349998,9.62
"176",202.199997,29.799999,6.44,6.435,261.410156,16.245001,48.5,59.950001,29.9,29.16,13.986667,1.1,87.260002,6.6275,2.477143,20.84,42.099998,9.68
"177",203.100006,29.799999,6.84,6.458333,263.387756,15.295,48.700001,59.959999,30.08,29.040001,13.97,1.1,87.769997,6.655,2.531429,20.950001,42.220001,9.67
"178",203.100006,29.450001,6.48,6.355,261.669189,13.87,48.700001,59.509998,29.16,28.73,13.74,1.1,86.910004,6.5425,2.63,20.290001,41.209999,9.55
"179",207.300003,31.68,6.6,6.815,266.63559,15.2,48.900002,61.82,29.790001,28.93,14.223333,1.1,88.75,6.93,2.747143,20.940001,43.119999,9.54
"180",208.649994,32.619999,6.4,7.02,272.403961,15.295,49.5,61.919998,30.459999,28.67,14.246667,1.1,89,6.815,2.805714,20.93,44.080002,9.65
"181",205.949997,32.09,6.2,6.936666,275.382813,15.58,49.700001,61.150002,29.76,28.42,13.973333,1.1,89.650002,6.6175,2.782857,20.1,44,9.47
"182",207.600006,32.279999,5.4,6.911667,279.004211,15.2,49.900002,60.720001,29.389999,28.65,13.87,1.1,91.300003,6.635,2.741429,20.049999,44,9.45
"183",204.899994,31.65,4.64,6.736667,282.949432,14.44,49.400002,60.25,25.98,29.08,13.733334,1.1,92.589996,6.495,2.755714,19.860001,43.639999,9.24
"184",209.25,30.75,5.48,6.683333,283.437592,14.25,48.599998,59.380001,26.6,29.559999,13.753333,1.1,93.480003,6.415,3.001429,19.120001,42.549999,9.03
"185",214.800003,31.07,5.6,6.848333,283.019165,14.25,49.5,60.689999,26.9,29.5,13.86,1.1,93.43,6.425,3.134286,19.610001,42.529999,9.13
"186",217.5,31.25,5.56,6.905,282.690399,14.535,50,61.119999,26.5,29.49,13.89,1.1,93.379997,6.41,3.051429,19.709999,42.950001,9.22
"187",214.800003,30.440001,5.4,6.696667,282.575836,17.955,50.5,61.369999,26.25,29.459999,13.513333,1.1,93.150002,6.41,2.964286,20.02,42.900002,9.22
"188",212.25,32.259998,6,7.013333,290.187317,19.76,50,61.810001,27.459999,29.77,13.75,1.1,93.410004,6.525,3.031429,21.35,43.48,9.41
"189",211.5,32.389999,5.88,7.083333,291.103882,18.334999,49.599998,61.619999,28.65,29.700001,13.976666,1.1,92.360001,6.72,3.028571,21.639999,44.349998,9.69
"190",209.550003,31.84,5.8,6.925,290.919556,18.24,48.799999,61.919998,29.040001,29.450001,14.026667,1.1,92.459999,6.7475,3.011429,21.700001,44.200001,9.74
"191",211.5,32.150002,5.88,7.056667,288.433868,17.195,49,62.09,29.51,29.709999,13.503333,1.1,92.260002,6.675,3.02,21.290001,43.41,9.27
"192",214.050003,33.279999,5.72,7.083333,295.915833,17.290001,49.5,63.27,30.01,29.84,13.79,1.14,93.43,6.8775,3.142857,21.82,44.330002,9.35
"193",213.75,32.610001,5.8,7.041667,303.671753,16.815001,49.099998,63.709999,30.57,29.84,13.706667,1.14,95.849998,6.8775,3.181429,21.030001,44.080002,9.39
"194",211.5,32.610001,5.6,7.033333,306.441376,18.049999,49.400002,63.310001,31.530001,30.1,13.8,1.14,95.32,6.775,3.255714,21.57,43.580002,9.26
"195",208.800003,32.25,6.04,7.083333,311.527313,18.145,49.400002,69.129997,30.799999,30.23,13.846666,1.14,94.660004,6.9225,3.345714,20.82,43.549999,9.28
"196",208.199997,32.02,5.8,6.988333,309.838654,19.76,50,69.239998,29.15,29.91,13.956667,1.02,89.339996,7.2125,3.272857,20.59,42.349998,9.28
"197",206.100006,31.9,5.68,7.005,317.504913,20.045,49.799999,68,30.15,30.17,13.753333,1.02,92.370003,7.25,3.285714,20.540001,41.75,9.17
"198",202.649994,30.620001,5.4,6.788333,308.897186,20.9,50.099998,66.57,28.200001,30.040001,13.56,1.02,90.529999,7.03,3.422857,20.440001,40.84,9.17
"199",198.300003,29.27,5.36,6.705,306.849854,20.709999,50,65.949997,28.790001,30.32,13.13,1.02,89.529999,6.9125,3.424286,20.709999,40.360001,9.12
"200",199.649994,28.879999,5.68,6.72,315.55722,20.995001,49.700001,66.519997,28.809999,31.08,13.116667,1.02,90.550003,6.92,3.468571,20.9,40.119999,9.27
"201",198.600006,28.379999,5.64,6.715,318.615753,21.375,50,66.529999,27.719999,31.16,13.006667,1.02,89.849998,6.795,3.432857,20.84,40.040001,9.19
"202",198,27.440001,5.6,6.291667,321.151245,23.559999,49.900002,65.699997,26.379999,30.17,12.486667,1.02,89.760002,6.535,3.32,20.360001,39.400002,9.07
"203",199.649994,28.18,5.44,6.566667,324.159973,23.18,48.900002,67.050003,26.5,30.51,12.296667,1.02,91.290001,6.75,3.287143,20.860001,40.349998,9.08
"204",196.199997,28.290001,5.48,6.553333,336.62326,22.135,48.5,66.190002,28.67,30.9,12.186666,1.02,100.82,6.56,3.712857,21.5,40.98,9.45
"205",197.399994,27.98,5.28,6.358333,336.648163,23.465,47.799999,65.239998,28.74,31.25,12.243333,1.02,88.730003,6.63,3.607143,21.1,40.380001,9.46
"206",195.300003,28.860001,5.28,6.39,333.006805,23.465,46.799999,64.82,27.389999,31.99,12.106667,1.02,88.209999,6.545,3.618572,20.82,38.950001,9.27
"207",196.649994,29.9,4.68,6.615,336.040436,22.705,47.5,65.529999,27.35,35.029999,12.663333,0.92,90,6.605,3.602857,20.799999,39.18,9.18
"208",196.050003,29.690001,4.72,6.558333,338.346802,23.275,45.200001,67,27.07,34.57,12.496667,0.92,90.099998,6.675,3.767143,20.52,38.919998,9.16
"209",195.449997,29.76,4.6,6.46,346.087769,22.705,40.5,67.150002,28.469999,35.57,12.79,0.92,88.239998,6.705,3.777143,20.709999,39,9.27
"210",197.399994,30.299999,4.48,6.505,352.179932,23.18,41.299999,67.260002,27.66,36.810001,12.766666,0.92,89.150002,6.755,3.781429,21.540001,40.02,9.13
"211",193.350006,27.77,4.32,6.21,350.292023,24.035,38.700001,64.860001,26.84,37.060001,12.203333,0.92,87.650002,6.4025,3.755714,20.4,38.939999,8.88
"212",193.649994,27.25,4.16,6.255,354.296997,24.415001,39.200001,65.580002,25.879999,37.060001,12.166667,0.92,85.980003,6.455,3.751429,20.58,38.810001,8.74
"213",190.5,27.07,4,6.131667,361.470123,23.844999,36.799999,65.919998,25.15,36.73,11.353333,0.92,84.370003,6.3475,3.787143,20.48,39.669998,8.55
"214",196.800003,27.870001,4.36,6.295,369.509979,25.459999,38.599998,67.290001,23.08,36.41,11.57,0.92,87.269997,6.46,3.89,20.67,40.639999,8.36
"215",193.5,25.84,4.2,5.975,365.101501,25.745001,39.5,66.150002,22.6,35.52,11.16,0.92,87.040001,6.36,3.84,19.98,40.299999,8.08
"216",193.800003,27.209999,4.28,6.285,345.624512,25.555,41.900002,66.580002,22.040001,34.740002,10.563334,0.92,83.580002,6.3775,3.884286,20.51,38.619999,7.72
"217",189,28.52,4.28,6.423333,330.7453,24.985001,39.799999,65.290001,21.030001,33.73,9.546667,0.92,78.889999,6.26,3.607143,20.32,41.27,7.03
"218",187.800003,28.9,4.2,6.556667,314.854858,22.514999,43.900002,65.730003,22.030001,33.380001,9.56,0.92,77,6.4925,3.501429,21.66,39.619999,7.24
"219",192.899994,30.530001,4.2,6.765,329.041656,22.799999,45,67.410004,23.41,34.459999,9.696667,0.92,79.860001,6.78,3.63,22.18,41.209999,7.76
"220",187.5,30,4.2,6.618333,319.641907,24.225,43.700001,66.059998,23.48,33.93,9.316667,0.92,78.510002,6.55,3.548571,21.700001,41.18,7.67
"221",188.850006,28.940001,4.92,6.515,313.649353,24.129999,44.700001,66.339996,23.23,33.759998,9.136666,0.92,77.849998,6.4475,3.437143,21.32,39.98,7.41
"222",193.350006,28.73,4.4,6.476666,315.631927,24.129999,46.099998,66.800003,22.41,34.09,8.876667,0.92,78.599998,6.5,3.4,21.209999,40.02,7.44
"223",189.75,27.67,4.24,6.281667,311.75647,22.135,44.5,66.459999,20.610001,33.959999,8.736667,0.92,79.18,6.2475,3.315714,20.040001,38.91,7.01
"224",189.449997,27.950001,4.24,6.466667,323.059082,23.559999,44.299999,66.330002,19.219999,34.580002,9.04,0.92,80.389999,6.4375,3.232857,19.959999,38.439999,6.89
"225",187.5,28.370001,4.2,6.501667,329.026733,21.754999,42.200001,66.07,19.940001,34.23,8.973333,0.92,79.760002,6.505,3.078571,19.719999,38.490002,6.85
"226",189.600006,29.379999,4.08,6.635,337.086517,21.184999,43.400002,66.970001,20.35,34.110001,8.933333,0.92,81.43,6.555,3.107143,19.76,39.720001,7.1
"227",187.949997,27.33,4,6.253334,331.7565,20.995001,40.5,65.379997,19.549999,32.970001,8.966666,0.86,81.300003,6.4675,3.067143,18.15,38.25,6.78
"228",191.100006,27.66,3.92,6.471667,335.527374,20.615,40,65.949997,19.51,33.060001,9.07,0.86,85.589996,6.475,3.191429,17.879999,37.279999,6.77
"229",196.050003,30.16,3.84,6.83,344.837463,21.85,43.799999,66.980003,20.969999,33.700001,8.96,0.86,90.300003,6.54,3.287143,18.059999,40.25,6.92
"230",196.050003,30.129999,3.88,6.646667,347.198608,21.85,42.599998,67.089996,20.059999,33.59,9.49,0.86,89.150002,6.4575,3.302857,18.040001,39.720001,6.79
"231",194.699997,31.08,3.68,6.5,345.206085,21.754999,40.799999,67.400002,20.77,33.599998,9.553333,0.86,90.559998,6.595,3.3,16.82,39.560001,7
"232",193.5,30.809999,3.56,6.413333,339.492493,21.09,39.200001,66.940002,19.93,32.919998,9.806666,0.86,90.910004,6.6125,3.397143,17.059999,38.25,6.93
"233",192.149994,31.030001,3.48,6.325,340.802582,21.945,38.5,69.169998,19.620001,32.77,9.62,0.86,94.410004,6.645,3.392857,17,39.5,6.72
"234",191.399994,31.66,3.52,6.488333,347.950806,21.09,39,69.650002,18.040001,34.150002,9.74,0.86,93.190002,6.6925,3.418571,17.190001,39.529999,6.57
"235",192.300003,33.349998,3.4,6.566667,356.294525,21.85,40.200001,70.830002,17.540001,34.549999,9.41,0.86,94.209999,6.86,3.414286,20.4,40.990002,6.63
"236",190.199997,32.630001,3.48,6.576667,356.10025,21.754999,40.799999,71.830002,18.25,34.529999,9.746667,0.86,94.309998,6.885,3.367143,19.35,40.259998,6.94
"237",190.649994,33.09,3.72,6.538333,357.868622,20.424999,41.200001,71.25,18.76,34.759998,9.79,0.86,93.019997,6.8725,3.355714,20.540001,40.200001,7
"238",184.949997,31.27,3.76,6.325,348.294495,20.709999,38.599998,69.959999,17.59,34.099998,9.376667,0.86,90.75,6.5275,3.328571,18.91,38.900002,6.66
