"Date","AAL","ARWR","C","CVX","EPD","F","FTR","HMC","HOFT","HRB","HST","INO","JBLU","JPM","JWN","KGJI","KSS","LUV","M","MGM","MSFT","NSANY","NUS","ONCY","RRGB","S","SCE","SIG","T","TGT","TM","UBSI","VZ","WFC","WM","WWE"
2009-12-09,4.43,5.85,38.599998,77.059998,15.17,8.86,118.199997,33.68,12.77,19.73,10.29,5.4,5.7,41.189999,34.689999,0.7,53.68,10.23,16.27,9.99,29.709999,16.139999,26.67,27.360001,15.69,4.13,58,23.799999,27.559999,45.299999,84.019997,18.43,31.231703,25.959999,33.209999,16.41
2009-12-10,4.37,5.3,38.700001,77.419998,15.3,9.05,118.5,33.400002,12.63,19.870001,10.31,5.32,5.71,41.27,35.509998,0.7,54.849998,10.22,16.07,9.66,29.870001,16.120001,26.870001,27.549999,15.27,4.03,893,24.780001,27.76,45.990002,83.419998,18.389999,31.569344,25.32,33.360001,16.17
2009-12-11,4.83,5.09,39.5,77.760002,15.53,9,119.099998,33.849998,12.65,20.620001,10.56,5.12,5.92,40.959999,36.049999,0.96,55.599998,10.9,17.02,10.06,29.85,16.540001,27.059999,26.695,15.79,4.07,893,25.41,28.01,46.93,84.339996,18.83,31.634996,25.41,33.209999,15.79
2009-12-14,4.75,5.1,37,77.260002,15.64,9.08,117.449997,34.009998,12.74,21.049999,10.97,4.92,5.81,41.77,36.830002,0.6,56.18,10.91,17.48,10.66,30.110001,16.67,28.040001,25.934999,16.299999,4,893,25.700001,28.049999,47.84,83.489998,18.799999,31.466175,25.49,33.48,15.46
2009-12-15,4.53,5.1,35.599998,77.370003,15.66,9.39,115.050003,34.09,12.55,20.969999,10.75,4.88,5.7,40.860001,35.950001,0.6,54.869999,10.75,16.93,10.35,30.02,16.309999,27.690001,25.65,16.59,3.9,893,25.83,27.6,47.66,83.190002,18.59,30.959717,25.66,33.040001,15.19
2009-12-16,4.78,5.3,34.5,77.889999,15.83,9.49,112.800003,34.150002,12.66,20.75,11.05,4.88,5.72,41.360001,36.060001,0.6,54.419998,11.2,17.200001,10.35,30.1,16.629999,27.77,25.745001,16.9,3.93,89,26.08,27.52,47.48,84.129997,19.51,30.678349,25.84,32.950001,15.2
2009-12-17,4.62,5.28,32,76.779999,15.895,9.39,112.050003,33.68,12.55,20.15,11.07,4.88,5.59,40.27,35.16,0.82,53.240002,11.29,17,9.89,29.6,16.34,27.360001,25.08,16.549999,3.77,893,25.25,27.219999,47.5,83.110001,19.6,30.772139,26.07,32.709999,15.25
2009-12-18,4.53,5.1,34,76.900002,15.25,9.68,112.650002,33.919998,12.7,20.43,11.31,4.56,5.47,40.950001,35.68,0.82,53.389999,11.24,16.959999,9.64,30.360001,16.110001,26.76,25.65,17.370001,3.72,893,25.559999,27.32,48.240002,82.919998,19.389999,30.762758,26.780001,32.990002,15.42
2009-12-21,4.6,5.18,34.200001,77.5,15.78,9.67,113.400002,33.450001,12.64,20.57,11.67,4.8,5.51,41.900002,36.790001,0.82,54.610001,11.31,17.58,9.52,30.52,16.02,26.940001,25.65,18,3.77,893,25.940001,27.540001,49.330002,82.360001,19.440001,30.969095,27.34,32.990002,15.22
2009-12-22,5.13,5.1,33.400002,77.489998,15.835,9.9,115.800003,33.740002,12.62,20.57,11.77,4.8,5.74,41.939999,36.68,0.82,55.150002,11.45,17.440001,9.13,30.82,16.91,27.16,25.27,18.129999,3.83,893,25.65,27.9,48.790001,83.410004,19.67,31.137915,27.16,32.990002,15.22
2009-12-23,5.17,5.3,32.900002,77.040001,15.91,10.08,115.949997,33.93,12.73,20.83,11.77,4.92,5.72,41.560001,37.470001,1.9,55.150002,11.61,17.73,9.67,30.92,16.9,27.34,25.365,18.24,3.7,893,25.959999,28.040001,48.849998,83.75,20.110001,31.166052,26.85,33.66,15.4
2009-12-24,5.38,5.3,33.5,77.43,16.075001,10.13,116.849998,34,12.76,21.59,12.02,4.8,5.64,41.889999,37.369999,1.9,54.650002,11.55,17.57,9.5,31,17.52,27.540001,25.365,18.4,3.73,893,26.290001,28.1,48.650002,84.910004,20.08,31.287977,27.09,33.759998,15.4
2009-12-28,5.02,5.3,33.900002,77.769997,15.88,10.2,118.800003,34.27,12.6,21.93,11.96,4.76,5.53,41.720001,37.799999,1,55.450001,11.45,17.76,9.36,31.17,17.450001,27.190001,24.889999,18.219999,3.65,893,26.84,28.33,48.450001,84.550003,20.09,31.409903,26.75,33.939999,15.28
2009-12-29,4.85,5.12,33.700001,77.209999,15.765,10.11,117.599998,34.349998,12.61,22.5,11.89,4.64,5.53,41.490002,38.389999,1.18,55.560001,11.43,17.65,9.41,31.389999,17.879999,27.33,25.174999,18.25,3.81,89,27.370001,28.34,48.580002,85.059998,20.559999,31.35363,26.68,34.099998,15.57
2009-12-30,4.87,5.1,33.200001,77.650002,15.795,9.99,116.550003,33.950001,12.52,22.65,12.04,4.72,5.5,41.529999,38.169998,1.18,55.139999,11.38,17.219999,9.18,30.959999,17.709999,27.33,24.795,18.309999,3.78,893,27.139999,28.32,48.700001,84.410004,20.6,31.34425,26.82,33.990002,15.6
2009-12-31,4.84,5.3,33.099998,76.989998,15.705,10,117.150002,33.900002,12.37,22.620001,11.67,4.56,5.45,41.669998,37.580002,1.18,53.93,11.43,16.76,9.12,30.48,17.629999,26.870001,24.795,17.9,3.66,893,26.719999,28.030001,48.369999,84.160004,19.969999,31.072262,26.99,33.810001,15.33
2010-01-04,4.77,5.4,34,79.059998,16.33,10.28,119.400002,34.689999,12.75,22.66,11.82,4.4,5.56,42.849998,37.919998,1.2,53.98,11.18,17.059999,9.73,30.950001,17.889999,26.959999,25.934999,17.75,3.9,893,27.120001,28.58,48.549999,85.080002,21.030001,31.212946,27.32,34.16,15.6
2010-01-05,5.31,5.12,35.299999,79.620003,16.51,10.96,118.650002,34.450001,12.65,22.34,12.09,4.68,5.86,43.68,37.330002,1.2,54.02,11.77,16.860001,10.5,30.959999,17.6,27.459999,27.645,17.5,4.13,893,26.790001,28.440001,48.73,83.769997,20.450001,31.269218,28.07,34.009998,15.93
2010-01-06,5.09,5.3,36.400002,79.629997,16.540001,11.37,117,34.150002,12.58,21.809999,12.16,4.68,5.73,43.919998,37.43,1.5,54.720001,11.42,17.1,10.14,30.77,17.309999,27.32,27.74,17.280001,4.09,893,26.75,27.610001,49.66,84.839996,20.629999,29.937416,28.110001,34,16.049999
2010-01-07,5.24,5.31,36.5,79.330002,16.125,11.66,116.400002,33.57,12.74,21.91,12.61,4.6,5.86,44.790001,38.93,1.48,53.459999,11.59,17.49,10.8,30.450001,17.16,27.459999,27.264999,17.23,3.97,893,26.99,27.299999,50.27,83.790001,21.25,29.759218,29.129999,34.080002,16.280001
2010-01-08,5.14,5.15,35.900002,79.470001,16.209999,11.69,115.199997,34.34,13.21,22,12.49,4.92,5.8,44.68,37.790001,1.4,52.830002,11.33,16.92,10.6,30.66,17.549999,27.200001,27.93,17.139999,3.95,893,28.190001,27.1,50.07,85.760002,21.639999,29.777975,28.860001,34.240002,16.299999
2010-01-11,5.04,6,36.299999,80.879997,16.209999,12.11,114.900002,34.52,12.98,22.1,12.38,5.08,5.61,44.529999,38.349998,1.4,52.75,11.46,16.620001,10.9,30.27,17.6,26.389999,27.645,17.27,4.05,893,28.83,26.969999,50.18,86.199997,21.17,29.8999,28.799999,34.669998,15.98
2010-01-12,5.08,5.6,35.200001,80.410004,16.209999,11.87,113.550003,35.869999,12.56,21.969999,11.98,5.16,5.55,43.490002,36.810001,1.4,51.57,11.33,16.370001,11.95,30.07,17.719999,26.49,26.98,17.27,3.9,893,28.440001,26.959999,49.34,89.5,21.360001,29.928038,28.08,34.880001,15.97
2010-01-13,5.48,5.7,35,79.800003,16.200001,11.68,114.300003,36.43,12.59,22.27,12.47,5.2,5.7,44.25,37.360001,1.4,52.200001,11.53,16.440001,12.39,30.35,17.700001,26.129999,26.98,17.4,4,893,28.889999,26.639999,49.34,89.190002,21.41,29.890522,28.58,34.799999,16.08
2010-01-14,5.59,6,35.099998,79.550003,16.1,11.76,114.300003,36.639999,12.56,23.07,12.41,5.2,5.74,44.689999,36.73,1.8,51.689999,11.46,16.51,12.38,30.959999,17.559999,26.299999,27.455,17.530001,3.69,893,28.48,26.190001,50.099998,90.93,21.92,29.280895,28.99,34.439999,16.030001
2010-01-15,5.5,5.85,34.200001,79.230003,16.110001,11.6,112.349998,36.900002,12.31,22.719999,11.98,5.04,5.63,43.68,36.02,1.5,51.509998,11.28,16.549999,12.09,30.860001,17.33,26,25.745001,18.08,3.82,893,28.48,25.790001,50.169998,91.139999,22.440001,28.680645,28.08,33.25,15.99
2010-01-19,5.64,6,35.400002,79.68,16.295,11.75,114.75,36.580002,12.6,22.91,12.42,4.92,5.7,43.279999,36.200001,1.42,52.18,11.3,16.690001,12.21,31.1,16.98,26.58,24.889999,19.030001,3.68,49,28.549999,26.200001,51.200001,91.779999,22.469999,29.290274,28.280001,33.919998,16.1
2010-01-20,5.74,6.3,34.599998,78.150002,16.344999,11.51,113.699997,35.380001,12.52,22.82,12.25,4.84,5.73,43.400002,35.619999,1.42,51.5,11.33,16.440001,11.91,30.59,16.530001,25.68,24.605,19.209999,3.55,893,27.83,25.83,50.720001,89.370003,21.85,28.80257,27.82,33.720001,16.25
2010-01-21,5.46,6.1,32.700001,76.239998,16.155001,11.18,114,35.689999,12.31,22.67,11.63,4.76,5.63,40.540001,34.73,1.42,51.27,11.68,15.74,11.32,30.01,16.5,24.66,24.700001,19.08,3.46,49,27.43,25.67,50.220001,90.419998,23.040001,28.727541,28,33.099998,15.84
2010-01-22,5.24,6.6,32.5,74.589996,16.040001,10.52,112.949997,35.110001,12.52,22.219999,11.08,4.6,5.58,39.16,34.139999,1.42,50.450001,11.68,15.57,11.62,28.959999,16.299999,24.559999,23.75,18.530001,3.37,893,26.74,25.389999,50.380001,88.169998,22.6,28.455553,27.26,32.860001,15.71
2010-01-25,5.22,6.8,32.299999,74.550003,16.205,11.03,114.300003,35.060001,12.58,22.24,11.27,4.44,5.62,39.209999,34.32,1.42,50.290001,11.32,15.53,11.99,29.32,16.34,24.17,22.610001,18.5,3.44,893,26.84,25.58,50.77,87.709999,22.309999,28.774435,27.66,32.639999,16.1
2010-01-26,5.05,6.41,31.5,74.150002,16.235001,11.19,114,34.509998,12.56,21.73,10.93,4.4,5.49,38.439999,35.029999,1.42,50.25,11.61,15.82,12.09,29.5,16.110001,23.879999,20.045,18.459999,3.41,68,27.09,25.33,52.02,86.779999,21.84,28.296112,26.99,32.560001,16.34
2010-01-27,4.86,5.8,32,73.699997,15.7,11.55,114.150002,34.369999,12.69,22.02,10.97,4.24,5.55,39.330002,34.75,1.42,50.509998,11.39,15.67,12.22,29.67,16,24.059999,19.950001,18.469999,3.49,893,27.559999,25.620001,51.959999,79.769997,23.93,28.014744,28.200001,32.580002,16.360001
2010-01-28,5.14,5.59,32.400002,73.239998,15.52,11.41,114.75,34.470001,12.48,21.780001,10.87,4.12,5.11,39.48,34.799999,1.42,50.529999,11.45,15.78,11.76,29.16,16.219999,23.639999,22.799999,18.48,3.38,893,27.32,25.540001,51.91,77.669998,24.219999,27.508284,28.450001,32.110001,16.209999
2010-01-29,5.31,5.7,33.200001,72.120003,15.335,10.84,114.150002,33.91,12.71,21.52,10.6,4,4.94,38.939999,34.540001,1.42,50.369999,11.33,15.93,11.06,28.18,16.34,23.24,22.42,18.43,3.28,39,27.360001,25.360001,51.27,77,24.9,27.592695,28.43,32.049999,16
2010-02-01,5.6,5.7,33.400002,73.580002,15.965,11.12,114.300003,33.779999,12.8,21.58,10.94,4.2,5.02,39.630001,35.189999,1.42,50.919998,11.57,15.92,11.82,28.41,16.219999,23.389999,22.135,19.18,3.34,49,27.91,25.379999,51.09,79.940002,24.25,27.770893,28.93,32.18,16.200001
2010-02-02,5.96,6,34.099998,74.449997,16.145,11.39,115.800003,34.259998,13.04,21.690001,11.37,4.72,5.07,40.549999,36.419998,1.44,51.919998,11.55,16.209999,11.88,28.459999,16.75,24.84,23.084999,19.110001,3.67,86,27.92,25.690001,50.82,78.18,23.77,27.88344,28.790001,32.509998,16.309999
2010-02-03,5.66,6.25,33.700001,73.209999,16.030001,11.64,115.650002,36.400002,12.97,21.67,11.34,4.84,4.98,40.290001,36.049999,1.44,52.139999,11.47,16.24,11.42,28.629999,16.860001,24.959999,23.275,19,3.6,50,27.969999,25.58,50.599998,73.489998,23.51,27.37698,28.139999,32.470001,16.33
2010-02-04,5.49,6,31.799999,71.370003,15.51,11.06,114.300003,35.029999,12.95,21.1,10.69,4.52,4.72,38.349998,35.110001,1.48,50.07,11.03,16.67,10.79,27.84,16.67,25.719999,22.99,18.5,3.41,893,27.360001,25.030001,49.07,71.779999,23.15,26.851763,27.059999,31.809999,15.94
2010-02-05,5.89,6,32.200001,71.18,15.28,10.91,114.300003,34.490002,13.1,20.879999,10.9,4.72,4.78,38.299999,33.939999,1.5,49.32,11.29,16.42,10.94,28.02,16.389999,26.110001,22.705,18.75,3.43,893,27,25.24,49.299999,74.709999,23.67,26.954929,27.42,31.82,16.1
2010-02-08,5.93,6,31.5,70.129997,15.305,10.97,113.699997,33.810001,12.9,20.959999,10.78,4.92,4.73,37.700001,34,1.5,49.200001,11.25,16.27,10.73,27.719999,15.8,26.01,24.889999,18.77,3.51,893,26.969999,24.98,48.779999,72.849998,23.23,26.60791,26.43,31.4,16
2010-02-09,6.44,6.2,31.799999,71.309998,15.505,11.15,113.699997,34.52,12.82,21.120001,10.77,4.72,5.16,38.389999,34.110001,1.5,49.849998,11.65,16.709999,10.72,28.01,17,26.129999,28.025,19.08,3.65,893,26.99,25.26,49.139999,74.599998,23.450001,26.96431,26.709999,32.060001,16.049999
2010-02-10,6.31,6.2,32,70.75,15.17,10.94,113.400002,33.759998,12.84,20.799999,10.84,4.92,4.96,38.869999,33.610001,1.5,49.700001,11.54,16.75,10.4,27.99,16.74,25.92,30.4,19.280001,3.36,71,26.59,25.120001,48.950001,75.690002,23.4,27.076855,27.18,31.92,16.26
2010-02-11,6.32,5.8,32.099998,71.730003,15.495,11.18,114,33.84,13.19,20.780001,11.08,5,5.09,39.02,33.810001,1.5,49.439999,11.88,17.129999,11.38,28.120001,16.700001,26.129999,28.975,19.459999,3.26,893,27.370001,25.190001,49.16,76,23.549999,27.236296,27.08,31.93,16.07
2010-02-12,6.81,5.8,31.799999,71.010002,15.74,11.12,113.849998,33.630001,13.64,20.85,11.27,5.12,5.17,38.950001,34.200001,1.5,49.830002,12.04,17.32,11.03,27.93,16.040001,26.1,29.26,19.93,3.16,893,28.219999,25.07,48.639999,77.050003,23.76,27.133129,26.879999,31.83,16.08
2010-02-16,6.88,5.9,33.099998,72.989998,16.135,11.32,114.599998,34.27,14.34,20.879999,11.62,5.56,5.32,40.07,35.080002,1.5,50.650002,12.45,17.889999,11.59,28.35,16.209999,27.25,29.83,20.32,3.15,67,28.799999,25.32,50.09,76.010002,24.68,27.367601,27.389999,32.900002,16.1
2010-02-17,6.8,5.8,34.099998,72.839996,16.225,11.49,116.550003,34.669998,13.84,21.040001,11.81,5.4,5.28,40.040001,35.119999,1.42,51.209999,12.29,17.93,11.63,28.59,16.469999,27.440001,28.215,19.34,3.24,51,28.74,25.4,50.599998,74.150002,24.76,27.330086,27.33,33,16.16
2010-02-18,6.73,5.95,34.299999,73.620003,16.184999,11.38,116.699997,34.619999,13.64,21.299999,11.68,5.2,5.26,40.41,35.02,1.42,51.360001,12.44,18.16,10.8,28.969999,16.75,27.6,28.5,19.15,3.31,65,28.969999,25.24,50.740002,73.440002,25.120001,27.339464,27.34,32.900002,16.34
2010-02-19,6.93,5.9,34.200001,74.050003,16.105,11.29,114.599998,34.349998,13.75,21.120001,11.71,5.32,5.4,40.029999,35.700001,1.42,51.740002,12.43,18.540001,10.86,28.77,16.299999,27.09,28.405001,20.02,3.49,893,29.030001,25.1,50.73,73.349998,24.92,27.217539,27.370001,33.380001,16.440001
2010-02-22,7.02,6,34.599998,72.959999,16.165001,11.21,116.099998,34.630001,13.89,20.16,11.72,5.72,5.35,40.849998,36.130001,1.42,51.130001,12.5,18.469999,10.92,28.73,16.43,26.84,27.834999,20.74,3.48,64,28.9,25.02,50.639999,72.93,25,27.19878,28.01,33.360001,16.280001
2010-02-23,7.09,5.8,33.5,72.040001,16.135,11.6,115.5,33.900002,13.6,19.73,11.53,5.84,5.27,39.880001,36.189999,1.42,50.93,12.4,18.67,10.43,28.33,16.24,26.4,27.075001,20.09,3.34,38,28.68,24.83,50.060001,71.550003,24.77,26.954929,27.290001,32.619999,16.27
2010-02-24,7.17,5.7,34.5,72.339996,16.235001,11.73,114,34.459999,13.66,17.32,11.63,5.68,5.26,40.849998,36.59,1.42,51.59,12.44,19.52,10.44,28.629999,16.049999,26.74,25.745001,20.110001,3.28,85,28.91,24.91,50.990002,74.330002,25.139999,27.161266,27.66,32.919998,16.43
2010-02-25,7.08,5.5,33.900002,72.110001,16.24,11.78,115.050003,34.240002,13.5,17.34,11.64,5.8,5.21,40.639999,36.880001,1.42,54.080002,12.43,19.280001,10.45,28.6,15.86,26.5,25.459999,19.860001,3.29,893,28.93,24.77,50.950001,73.900002,25.02,27.086235,27.440001,33.029999,17.01
2010-02-26,7.33,5.3,34,72.300003,16.379999,11.74,116.849998,34.610001,13.07,17.280001,11.71,5.8,5.28,41.970001,36.939999,1.42,53.82,12.58,19.15,10.54,28.67,15.78,26.719999,26.504999,19.83,3.33,893,28.809999,24.809999,51.52,74.830002,24.620001,27.133129,27.34,33.02,17.049999
2010-03-01,7.69,5.1,33.900002,72.809998,16.514999,12.41,116.25,34.970001,13.11,17.15,11.76,5.72,5.31,41.830002,37.59,1.42,53.939999,12.71,19.780001,10.66,29.02,15.87,28.24,26.790001,20.549999,3.39,110,28.92,25,52.240002,73.639999,24.969999,27.189402,27.35,33.369999,17.440001
2010-03-02,7.68,5.4,34,73.32,16.775,12.22,114.900002,34.869999,13.32,16.879999,11.73,5.72,5.19,41.619999,37.700001,1.42,53.23,12.63,20,10.69,28.459999,16,28.09,27.360001,21.43,3.33,893,28.940001,24.879999,51.669998,74.419998,25.049999,27.442633,27.870001,33.509998,17.75
2010-03-03,7.47,5.3,34,73.129997,16.559999,12.69,114.300003,34.93,14.26,16.91,11.86,5.8,5.2,41.529999,37.810001,1.32,53.099998,12.55,20.030001,10.85,28.459999,15.9,28.07,27.455,21.610001,3.29,84,28.889999,24.889999,51.68,76.940002,24.99,27.320707,28.200001,33.5,17.68
2010-03-04,7.32,5.2,34.299999,73.080002,16.445,12.79,114.150002,34.82,14.36,16.82,12.05,5.96,5.13,41.919998,38.32,1.32,53.790001,12.6,19.879999,10.77,28.629999,15.65,28.07,27.264999,22.190001,3.26,893,29.23,24.959999,52.939999,75.419998,25.27,27.452011,28.43,33.470001,17.52
2010-03-05,7.43,5.3,35,74.300003,16.67,13,109.650002,35.150002,15,16.690001,12.54,5.92,5.12,42.810001,39.009998,1.32,54.700001,12.68,20.450001,11.27,28.59,15.85,28.18,27.93,23.17,3.28,131,30.15,24.99,53.490002,76.940002,26.73,27.414495,29.15,33.860001,17.950001
2010-03-08,7.32,5.25,35.599998,74.639999,16.745001,12.93,112.349998,35.970001,14.91,16.74,12.59,5.64,5.14,42.59,39.330002,1.32,54.459999,12.55,21.040001,11.47,28.629999,16.309999,30.18,29.07,23.32,3.4,84,30.08,25.280001,53.48,77.940002,26.35,27.789652,28.889999,33.599998,17.84
2010-03-09,7.71,5.2,38.200001,74.300003,16.875,12.8,112.050003,36.009998,15.31,16.68,12.55,5.36,5.28,42.419998,39.139999,1.32,54.099998,12.68,20.68,11.54,28.799999,16.440001,28.969999,29.735001,23.059999,3.62,893,29.76,25.559999,52.860001,76.669998,26.299999,28.052259,28.98,33.619999,17.860001
2010-03-10,7.94,5.2,39.599998,73.959999,16.995001,12.82,113.25,36.150002,15.8,16.57,12.7,5.2,5.27,42.93,39.150002,1.32,53.130001,12.82,20.98,11.89,28.969999,16.370001,29.43,31.445,23.549999,3.65,108,29.82,25.52,52.639999,76.360001,26.42,27.902197,29.57,33.490002,18.040001
2010-03-11,7.84,5.4,41.799999,73.989998,16.940001,12.91,113.099998,36.32,15.25,16.860001,12.81,5.32,5.28,43.18,38.939999,1.32,53.25,12.84,21.059999,11.67,29.18,16.700001,29.32,33.154999,23.959999,3.7,47,29.540001,25.6,52.810001,76.940002,26.549999,27.986609,29.76,33.450001,17.780001
2010-03-12,7.95,5.4,39.700001,73.720001,17.125,13.34,112.5,36.599998,15.03,16.809999,13.09,5.44,5.41,43.150002,39.830002,1.32,53.669998,13,21.75,11.8,29.27,16.92,29.59,34.389999,24.809999,3.6,893,29.83,25.620001,53.080002,76.989998,27.049999,27.88344,29.629999,33.419998,17.27
2010-03-15,7.9,5.4,38.900002,73.57,17.155001,13.4,112.349998,36.400002,15.08,16.84,13,5.28,5.45,43.07,40,1.32,54.41,13,21.559999,11.38,29.290001,16.93,29.030001,32.490002,24.969999,3.59,108,29.6,25.780001,53.470001,78.089996,26.83,28.005365,29.889999,33.700001,17.35
2010-03-16,7.77,5.6,40.5,73.980003,17.105,13.49,111.75,36,15.1,16.940001,13.35,5.12,5.42,43.240002,39.720001,1.32,55.029999,13.18,21.639999,12.3,29.370001,16.77,28.82,31.35,25.34,3.45,893,29.49,25.85,53.439999,79.43,27.4,28.071018,30.280001,33.880001,17.24
2010-03-17,7.59,5.5,40.5,74.669998,17.195,14.1,113.699997,35.790001,15.37,16.870001,13.64,5,5.45,43.790001,39.91,1.8,54.990002,13.03,21.58,12.26,29.629999,17.01,29.280001,32.014999,25.620001,3.61,893,29.190001,25.9,53.18,79.300003,27.33,28.277353,30.549999,33.970001,17.120001
2010-03-18,7.5,5.4,40.200001,74.760002,17.174999,13.73,112.650002,35.689999,15.14,16.99,13.68,5.04,5.39,43.639999,40.259998,2.14,54.48,13.06,21.389999,11.91,29.610001,17.02,29.07,32.775002,25.49,3.8,123,29.33,26.059999,53.040001,78.809998,27.5,28.418037,30.290001,34.099998,17.110001
2010-03-19,7.1,5.4,39,74.980003,16.594999,13.29,112.349998,35.959999,15.27,16.91,13.55,4.96,5.34,43.450001,40.419998,2.14,55.259998,12.81,20.889999,11.75,29.59,16.85,27.99,31.92,26.24,3.76,177,28.209999,26.24,53.299999,79.559998,27.559999,28.521204,30.379999,34.16,17.190001
2010-03-22,7.27,10.4,40.400002,74.459999,16.795,13.99,112.199997,36.060001,14.85,17.129999,13.91,4.8,5.49,43.740002,41.290001,2.14,55.720001,12.93,22,12.52,29.6,16.99,28.540001,31.825001,25.75,3.71,118,28.459999,26.4,53.880001,80.190002,28,28.746298,30.41,34.27,17.219999
2010-03-23,7.39,11.4,41.299999,74.769997,16.790001,13.9,112.5,36.259998,15.12,17.620001,13.95,4.96,5.47,44.580002,41.459999,2.14,56.369999,13.03,21.870001,12.5,29.879999,17.15,29.08,31.825001,25.59,3.83,118,28.379999,26.549999,53.889999,82.349998,27.83,29.055801,31.08,34.689999,17.24
2010-03-24,7.41,10.2,41.5,73.93,16.85,13.9,111.150002,35.529999,14.99,17.459999,14.4,4.96,5.47,44.939999,40.880001,2.14,56.060001,13,21.5,12.45,29.65,16.92,28.799999,31.445,25.66,3.94,893,28.08,26.26,53.369999,81.580002,27.02,28.568098,30.860001,34.360001,17.389999
2010-03-25,7.37,9.27,42.700001,73.800003,16.73,13.8,110.699997,35.48,15.51,17.360001,14.54,4.92,5.45,44.939999,41.189999,2.14,56.220001,13.07,21.5,11.97,30.01,16.65,28.85,30.969999,25.030001,3.77,893,28.549999,26.15,53.450001,80.330002,27.120001,28.427416,31.059999,34.27,17.559999
2010-03-26,7.3,8.3,43.099998,74.43,16.924999,13.86,110.25,35.240002,15.64,17.68,14.6,5.4,5.52,45.02,41.75,1.6,56.18,13.05,21.719999,12.46,29.66,16.9,28.66,29.924999,24.709999,3.8,893,30.75,26.24,54.369999,80.75,26.780001,28.483688,31.219999,34.43,17.6
2010-03-29,7.32,9.5,41.799999,75.230003,16.915001,13.57,111,35.389999,15.05,17.780001,14.62,5.2,5.51,44.860001,41.810001,1.8,55.740002,13.18,21.639999,12.48,29.59,16.91,29.110001,29.639999,24.82,3.79,893,32.07,26.51,53.959999,80.980003,26.34,28.55872,31.1,34.549999,17.360001
2010-03-30,7.22,11.7,40.900002,75.300003,17.004999,13.28,111.900002,35.470001,16.290001,17.870001,14.76,5.24,5.5,44.580002,41.360001,1.9,55.25,13.09,22.120001,12.21,29.77,17.17,29.209999,28.879999,24.6,3.82,137,32.009998,25.950001,53.740002,81.25,26.370001,29.290274,30.84,34.439999,17.42
2010-03-31,7.35,11.4,40.5,75.830002,17.290001,12.57,111.599998,35.290001,16.08,17.799999,14.65,5.28,5.58,44.75,40.849998,1.9,54.779999,13.22,21.77,12,29.290001,17.200001,29.1,29.735001,24.440001,3.8,103,32.34,25.84,52.599998,80.419998,26.219999,29.093317,31.120001,34.43,17.299999
2010-04-01,7.4,11.4,41.799999,76.690002,17.59,12.63,112.199997,35.540001,15.79,18.049999,14.81,5.4,5.73,45.18,41.5,1.9,55.34,13.21,22.34,12.04,29.16,17.5,29.41,29.26,24.540001,3.9,893,32.09,26.110001,53.130001,80.489998,26.799999,29.337168,31.370001,34.580002,17.02
2010-04-05,7.13,10.9,42.599998,77.660004,17.91,12.77,113.25,36.029999,17.08,18.139999,15.13,5.36,5.66,45.34,42.759998,1.9,57.419998,13.16,22.84,13.17,29.27,17.68,29.48,30.02,25.18,3.91,127,33.240002,26.309999,53.759998,81.260002,27.18,29.505987,31.51,34.68,17.43
2010-04-06,7.08,11.1,42.900002,77.879997,17.940001,12.7,113.099998,35.5,16.469999,18.01,15.38,5.16,5.76,45.84,43.369999,1.9,57.5,13.45,22.610001,13.56,29.32,17.65,29.049999,29.639999,25.139999,3.88,139,33.169998,26.309999,54.09,80.839996,27.950001,29.262136,32.279999,34.84,17.25
2010-04-07,6.82,12.1,43.599998,77.370003,17.985001,12.58,111.75,35.189999,16.07,18.1,14.93,5.28,5.73,45.32,42.099998,1.8,57.139999,13.3,22.459999,13.35,29.35,17.450001,29.02,30.02,26.34,3.88,140,33.650002,25.65,54.009998,79.919998,27.99,28.361763,31.99,34.68,17.18
2010-04-08,7.55,11.7,44.700001,77.660004,17.934999,12.63,111.75,35.139999,16.76,18.299999,14.96,5.64,5.85,45.759998,41.439999,2.4,56.630001,13.4,22.65,14.73,29.92,17.549999,28.84,30.684999,26.360001,4,893,32.880001,26.02,55.639999,79.480003,28.26,28.286732,32.23,34.610001,17.110001
