"","TGT.Close","TGT.Volume","FTR.Close","FTR.Volume","UBSI.Close","UBSI.Volume","HD.Close","HD.Volume","JPM.Close","JPM.Volume","XOM.Close","XOM.Volume","CVX.Close","CVX.Volume","NSANY.Close","NSANY.Volume","GNBT.Close","GNBT.Volume","MGM.Close","MGM.Volume","TEVA.Close","TEVA.Volume","HST.Close","HST.Volume","FCAU.Close","FCAU.Volume","WFC.Close","WFC.Volume","WWE.Close","WWE.Volume","INO.Close","INO.Volume","QSR.Close","QSR.Volume","GRPN.Close","GRPN.Volume","SCE.PB.Close","SCE.PB.Volume","FFIN.Close","FFIN.Volume","GOOG.Close","GOOG.Volume","WM.Close","WM.Volume","ONCY.Close","ONCY.Volume","S.Close","S.Volume","GM.Close","GM.Volume","F.Close","F.Volume","ASCCY.Close","ASCCY.Volume","ARWR.Close","ARWR.Volume","COST.Close","COST.Volume","AAL.Close","AAL.Volume","JWN.Close","JWN.Volume","CSSEP.Close","CSSEP.Volume","NUS.Close","NUS.Volume","AMC.Close","AMC.Volume","ADDYY.Close","ADDYY.Volume","KSS.Close","KSS.Volume","MSFT.Close","MSFT.Volume","LUV.Close","LUV.Volume","HMC.Close","HMC.Volume","PCG.Close","PCG.Volume","DLTR.Close","DLTR.Volume","KGJI.Close","KGJI.Volume","NKE.Close","NKE.Volume","AMZN.Close","AMZN.Volume","ROST.Close","ROST.Volume","TMUS.Close","TMUS.Volume","WMT.Close","WMT.Volume","TJX.Close","TJX.Volume","TM.Close","TM.Volume","PBYI.Close","PBYI.Volume","T.Close","T.Volume","JNJ.Close","JNJ.Volume","C.Close","C.Volume","EPD.Close","EPD.Volume","VZ.Close","VZ.Volume","HRB.Close","HRB.Volume","NFLX.Close","NFLX.Volume","AAP.Close","AAP.Volume","HOFT.Close","HOFT.Volume","SIG.Close","SIG.Volume","SDC.Close","SDC.Volume","RRGB.Close","RRGB.Volume","M.Close","M.Volume","JBLU.Close","JBLU.Volume","YELP.Close","YELP.Volume"
"2014-11-25",72.099998,6635000,105.300003,678800,35.630001,148700,97.010002,7992000,60.299999,14802600,94.779999,13747400,116.150002,6671400,18.639999,102400,NA,NA,22.809999,8805500,56.580002,2873500,23.120001,8751300,8.322369,963500,53.880001,14390400,11.63,630300,10.04,1495600,NA,NA,7.54,7017600,NA,NA,15.515,186400,539.598511,1789900,48.509998,2370800,6.745,23000,5.09,24804700,32.23,9269300,15.68,32253500,NA,NA,5.84,4667800,138.869995,1865800,44.150002,11563800,75.889999,1202200,NA,NA,41.900002,724300,26.34,560500,40.259998,21800,58.830002,2652100,47.470001,28008000,38.509998,9539300,31.790001,853300,49.279999,6330900,66.800003,2483900,1.08,61200,48.645,6177200,335.040009,2565000,44.645,4367400,28.940001,3876600,84.949997,6675500,31.98,16969600,121.809998,190200,229.179993,195700,34.82,29342100,106.699997,7367900,54.330002,13212100,38.869999,2352500,49.34,13837200,33.450001,2170100,49.855713,28100800,145.449997,1001700,15.24,23600,131.589996,4781600,NA,NA,67,202700,63.900002,4512400,13.65,7541100,58.82,1360000
"2014-11-26",72.160004,4123300,105.900002,420800,35.700001,151000,97.699997,4337900,60.34,7626600,94.480003,9822100,115.110001,6715100,18.950001,50900,NA,NA,22.82,4787800,56.810001,1673500,23.17,4358300,8.282895,1659300,54.279999,11792500,11.68,328700,9.89,581100,NA,NA,7.51,5453000,NA,NA,15.55,163600,538.890503,1522900,48.700001,1847800,6.935,26900,5.07,8418800,32.07,7414500,15.61,20003200,NA,NA,5.78,1881100,139.75,1631900,44.970001,12798600,75.410004,990900,NA,NA,41.830002,973100,26.42,77200,40.369999,19100,58.669998,2375900,47.75,27163600,39.279999,4400800,30.969999,1182200,49.939999,2196900,67.339996,1567700,1.04,496700,48.900002,3948800,333.570007,1983600,44.884998,2349000,29.24,2110200,84.980003,3942800,32.259998,6912200,121.699997,291800,230.050003,97800,35.130001,14142900,107.209999,5503700,54.130001,8704200,39.34,3133100,50.040001,11960700,33.419998,1075900,50.165714,10063200,145.710007,644000,15.32,16100,129.339996,1063000,NA,NA,66.669998,114600,63.529999,3575400,13.6,7040000,58.400002,1212800
"2014-11-28",74,4466500,105.75,295200,34.900002,112000,99.400002,3305800,60.16,6759600,90.540001,19556700,108.870003,11935600,18.610001,37100,NA,NA,22.809999,2866100,56.98,1683600,23.24,3094500,8.197369,842200,54.48,11054300,11.51,488200,9.68,561200,NA,NA,7.53,4996700,20.799999,451,15.085,183000,540.346497,1148300,48.73,1271900,6.65,8000,5.12,5499100,33.43,14039800,15.73,18620300,NA,NA,5.82,1554800,142.119995,1442600,48.529999,21638700,76.360001,565900,NA,NA,41.799999,371800,26.219999,58600,39.970001,16000,59.619999,1848700,47.810001,21534400,41.82,8358400,30.32,2003000,50.5,1031400,68.360001,1481500,0.99,99600,49.645,3609400,338.640015,3051800,45.740002,1984400,29.190001,1171700,87.540001,7820600,33.080002,6480000,123.129997,234400,227.020004,57600,35.380001,12650500,108.25,5881200,53.970001,5876800,37.34,2239300,50.59,9524600,33.639999,705000,49.512856,6702500,147.080002,683000,15.39,2400,130.960007,499800,NA,NA,67.349998,99200,64.910004,3651100,14.63,13052200,57.09,1069100
"2014-12-01",72.75,7798400,104.25,391500,34.099998,198200,98.879997,4393700,60,12771600,92.349998,27584200,111.730003,13400100,18.6,82700,NA,NA,22.27,9717900,56.709999,2520800,23.16,5410600,8.361842,1959200,53.82,13858500,11.12,952900,9.25,801400,NA,NA,7.39,20412800,20.450001,13974,14.525,359600,532.33844,2115300,48.490002,1930600,6.27,32900,4.87,17489100,32.939999,14391900,15.77,30022000,NA,NA,5.39,2997100,141.979996,1952100,47.880001,15151400,75.650002,1053500,NA,NA,41.630001,935700,26.43,381900,39.75,42100,57.529999,3393500,48.619999,31191600,40.5,10629700,30.51,1479300,50.619999,3774500,67.940002,2870900,0.98,225800,48.845001,5139200,326,4944900,45.080002,2767400,28.559999,1811800,86.220001,9140900,32.615002,8909800,124.940002,485800,216.520004,185700,35.060001,19951000,108.029999,5638800,53.349998,13825700,36.310001,7288400,50.029999,11949100,33.48,1400500,48.830002,11964400,147.070007,1220300,15.5,13000,127.330002,951500,NA,NA,69.029999,325600,63.189999,5759400,14.56,16564000,55.130001,2218100
"2014-12-02",73.07,4142600,105.449997,458200,34.669998,146100,98.160004,4677700,61.080002,12546600,94.190002,20885300,114.019997,8548700,18.75,54300,NA,NA,22.17,5320400,56.830002,2549700,23.440001,4864800,8.611842,4110000,54.220001,12925300,11.62,720200,9.4,643600,NA,NA,7.34,16454600,20.3801,9620,14.9,234800,532.288574,1526600,48.810001,3721600,6.175,34300,4.72,19960500,33.259998,14824800,15.9,32313000,NA,NA,5.22,2189900,143.059998,1765400,47.860001,11853900,75.769997,947300,NA,NA,41.869999,737500,26.09,166300,39.029999,448700,57.23,2895800,48.459999,25773500,40.459999,9067600,30.76,2424300,51.529999,4811900,68.709999,2519200,0.97,141100,49.02,4384000,326.309998,2790300,45.139999,2458800,27.98,4542200,86.400002,6766300,32.619999,5402600,126.57,496400,225,217900,34.290001,36930500,108.510002,6184400,54.360001,15964300,37.110001,4327000,49.110001,18141000,34.299999,2226400,50.330002,14271600,148.479996,1022700,15.5,19300,126.709999,1197300,NA,NA,70.32,290900,63.25,3887200,14.9,11449900,55.169998,1709600
"2014-12-03",73.330002,6699600,104.25,537500,35.279999,178000,98.589996,4357200,61.540001,12115500,94.949997,16220400,113.709999,8049800,18.68,139500,NA,NA,22.129999,7865700,57.279999,2381600,23.58,4795500,8.921053,2902500,54.389999,14781300,11.88,718700,9.24,550100,NA,NA,7.49,14956700,20.51,1803,14.97,323200,529.865234,1277900,49.16,4255100,5.7,33000,4.69,22007800,33.639999,11648500,16.01,37561100,NA,NA,5.35,1429200,142.690002,1793900,48.240002,8913700,76.330002,814200,NA,NA,42,963700,25.450001,183700,38.009998,58800,58.209999,3030600,48.080002,23534800,41.049999,8186200,30.98,1786200,51,3795700,69.199997,3745900,0.96,59400,49.25,3792000,316.5,5681000,45.424999,2332200,28.299999,9270900,84.940002,6374300,32.93,7240400,127.709999,471300,197.669998,1315000,34,30742700,107.720001,8957400,55.209999,21221500,38.169998,3322000,48.790001,22429200,34.470001,4289400,50.73143,13819400,152.039993,1046300,15.42,5000,128.330002,540600,NA,NA,71.43,323000,63.66,2802000,14.82,7667800,54.77,1610700
"2014-12-04",73.279999,4238000,103.650002,578400,35.349998,160900,98.949997,5220000,61.380001,11515200,94.370003,12868600,112.279999,8100700,18.68,109100,NA,NA,21.969999,6160900,57.5,2503500,23.57,4508900,8.697369,4229800,54.5,12310000,11.47,395700,8.78,1252800,NA,NA,7.4,8339800,20.620001,3700,14.96,719600,535.838867,1392100,49.25,3020900,5.7,27200,4.86,23306000,33.09,11632800,15.81,23264600,NA,NA,5,1921900,143.020004,1315900,49.650002,15219000,75.699997,924200,NA,NA,42.619999,722600,25.709999,198800,37.310001,71300,56.810001,2944100,48.84,30320400,41.389999,10850800,31.209999,1420100,51.09,3302100,69.269997,2112900,0.97,68200,49.525002,4128200,316.929993,3290300,45.525002,2199000,28.440001,2049900,84.760002,6901400,32.955002,5342200,128.600006,505100,195.550003,392800,33.91,22992100,107.559998,6697600,55.18,13407400,38.139999,2168500,48.779999,14606900,34.139999,2732300,50.085712,11853800,153.25,800500,15.46,11100,127.699997,466800,NA,NA,71.760002,206200,62.5,4674500,15.09,17611600,55.139999,1594400
"2014-12-05",73.660004,3760000,103.5,320600,36.16,203100,99.639999,4649100,62.700001,20071100,93.82,11831900,110.870003,7663400,18.870001,188400,NA,NA,21.91,3815200,57.880001,2053700,23.540001,4973100,8.953947,6073100,55.029999,14261400,11.73,374300,8.89,787000,NA,NA,7.27,8814400,20.549999,6469,15.24,413800,523.821838,2565600,49.450001,3070600,5.7,21500,4.85,7812700,33.93,17730800,15.7,29700300,NA,NA,5.73,3584900,143.25,1198000,51.009998,15588200,75.550003,676500,NA,NA,44.73,1131000,25.25,296200,37.25,92300,57.060001,3602200,48.419998,27313400,41.119999,8808000,31.139999,1583100,50.950001,1744300,68.410004,2722200,0.91,77900,49.665001,3408200,312.630005,3265200,45.345001,1912200,28.190001,1165500,84.120003,6570100,32.790001,4670200,129.029999,423500,205.940002,284800,33.939999,18893400,108.510002,6449700,56.080002,21945900,37.27,2953900,48.610001,15512200,34.389999,3286600,50.131428,9930200,154.179993,909200,15.62,7600,128.830002,652100,NA,NA,71.620003,220200,62.349998,3644400,15.19,8160800,53.84,2678300
"2014-12-08",73.779999,3851500,98.099998,865600,36.240002,215700,100.43,6624300,62.669998,15528200,91.699997,15735900,106.800003,13809000,18.620001,76100,NA,NA,21.65,7524200,57.290001,3242600,23.58,5865600,8.730263,5849700,54.77,18939300,11.24,525100,8.57,729800,NA,NA,7.05,17837100,20.610001,1800,14.96,293800,525.537109,2329300,49.189999,3165500,5.605,22600,4.75,14878700,32.68,16125800,15.43,25519100,NA,NA,5.135,1875100,142.330002,1945100,50.82,16167300,74.57,1218700,NA,NA,46.580002,1442900,25.24,214300,37.040001,92500,56.419998,2404000,47.700001,26663100,42.130001,10080800,30.540001,1757100,51.919998,3598000,67.989998,2279600,0.9,128200,48.860001,5155200,306.640015,3639200,45.105,1441600,28.200001,1952300,84.230003,6266000,32.654999,5404600,128.419998,359500,198.350006,344900,33.880001,17080000,108.519997,6499300,56.369999,21799300,35.349998,4323500,48.900002,14386300,34.049999,2551700,48.497143,13621300,153.679993,817200,15.62,5400,127.940002,606200,NA,NA,72.379997,193400,61.560001,3551200,15.51,9915100,51.52,2893100
"2014-12-09",73.599998,3367600,99,917900,36.93,383200,99.639999,5280500,62.450001,19676400,91.379997,15883800,107.010002,11053000,18.67,142400,NA,NA,21.51,9533500,57.34,3016000,23.73,5333500,8.335526,14624500,54.830002,12895800,11.42,679200,8.56,1035200,NA,NA,7.3,13387400,21.6,7281,15.225,348400,531.909668,1871300,48.939999,1676600,5.7,19000,4.57,20678800,32.810001,11147100,15.43,23382800,NA,NA,5.71,1957000,143.039993,2090300,48.310001,20575400,74.639999,1264900,NA,NA,44.889999,846500,25.030001,124300,36.830002,52100,56.799999,2565800,47.59,24330500,40.73,11479400,31.01,1535400,51.84,2592900,68.110001,2275800,0.9,25700,48.514999,5989000,312.5,4049500,44.93,1943200,25.85,21051500,83.559998,6633600,32.709999,4390000,128.360001,472100,201.619995,245100,32.889999,59255500,108.050003,7214300,55.849998,26262900,35.599998,4883200,46.919998,49742000,32.34,4716300,49.111427,17976700,158.25,1242000,15.65,17800,128.100006,730700,NA,NA,72.290001,280800,61.360001,4240600,15.05,14622500,52.73,2668700
"2014-12-10",72.910004,4556000,96.75,867700,35.220001,278800,98.940002,5357000,60.68,29620600,88.669998,22279400,104.860001,15073400,18.200001,162900,NA,NA,20.719999,15188400,56.389999,3501800,23.629999,8041700,7.546052,70305400,54.259998,23309500,11.51,1378400,8.21,566700,NA,NA,7.18,9423700,21.24,1223,14.715,280400,524.619629,1712200,48.650002,1990500,5.605,21600,4.36,45011600,31.969999,11583500,15.16,24615500,NA,NA,5.45,1507100,140.25,4910300,48.939999,18500000,73.389999,1495600,NA,NA,43.950001,588700,24.709999,121100,35.82,78100,56.740002,2672100,46.900002,30431800,41.48,14704200,30.139999,2317700,51.849998,2811500,67.199997,1765900,0.87,55000,48.830002,6457800,305.839996,3245900,44.650002,1866600,25.34,18858100,82.980003,6973600,32.145,6448800,125.489998,508800,197.5,219600,32.490002,34766700,106.239998,9416400,54.470001,22464100,34.5,4659200,46.18,33700700,31.98,2972800,47.759998,12644800,157.240005,658000,16.25,129600,125.43,623100,NA,NA,70.720001,191700,60.610001,3815800,15.15,11972000,51.959999,2122900
"2014-12-11",73.529999,5648200,98.099998,744900,35.509998,201900,100.269997,6864000,61.139999,16886200,89.199997,21522200,104.910004,10293600,18.309999,114800,NA,NA,20.540001,10906600,56.84,5499800,23.73,6289100,7.355263,189498200,54.43,17007700,11.39,990300,8.22,601900,36.709999,601900,7.26,8350900,20.950001,17396,14.705,260600,526.893433,1610800,49.07,1687300,5.51,36100,4.4,22763500,32.189999,13282600,15.28,30359300,NA,NA,5.93,3772400,141.410004,2401300,50.529999,15054200,74.190002,1220500,NA,NA,42.939999,884200,24.860001,150200,36.009998,50900,56.900002,2696100,47.169998,29060400,41.919998,9610800,30.059999,2073600,52.93,4116900,67.769997,2061700,0.84,88400,48.465,8723600,307.359985,3262900,45.41,2457800,25.639999,7557100,83.830002,8032800,32.799999,9644400,126.089996,251900,204,235800,32.709999,28024700,106.720001,7114600,54.509998,20641300,33.93,3560300,46.360001,18376500,31.76,2269400,47.804287,11769100,159.160004,807400,16.370001,29400,127.25,810700,NA,NA,71.389999,163100,61.220001,4451100,15.29,8253100,52.450001,2009200
"2014-12-12",72.400002,4592000,93.900002,1175300,35.18,193600,99.779999,5983300,60.040001,17405400,86.599998,24568300,102.379997,12013600,17.969999,124100,NA,NA,20.18,11216600,55.919998,6734200,23.379999,5491100,7.473684,55436200,53.700001,18792900,11.23,513200,8.49,716800,35.41,3836400,7.22,19465400,20.780001,4263,14.48,341400,517.239929,1994500,48.5,1959600,5.795,54300,4.08,30614000,31.57,11239100,14.99,22684500,NA,NA,5.76,2328600,137.880005,3663400,49.970001,15364000,74.650002,1032400,NA,NA,40.16,1886500,24.91,150700,35.560001,46400,57.27,3085900,46.950001,34248400,41.41,10002800,29.34,1086700,52.07,2519100,68.139999,1861900,0.92,338900,48.084999,8243800,307.320007,3153500,45.290001,2638600,25.309999,5951800,83.809998,7284100,32.805,6752800,124.540001,350100,196.339996,282000,32.16,30070400,104.43,8325500,53.400002,23137300,33.18,4310500,45.580002,23769100,31.959999,4142400,47.782856,13521200,160.25,857500,16.35,30100,126.949997,690200,NA,NA,73.029999,235000,62.360001,5824500,14.81,9244500,52.700001,2056400
"2014-12-15",73.199997,3638000,94.5,725300,34.82,193600,100.050003,5488300,59.16,19209900,86.900002,21373600,100.860001,13144200,17.309999,257600,NA,NA,19.82,14892300,55.619999,7059800,23.25,7498800,7.506579,20548800,53.189999,24852800,10.83,761900,8.26,645800,35.290001,1898600,7.01,10710400,21.02,21932,14.335,226800,512.39325,2813400,49.099998,4419900,5.415,17000,4.05,25001900,31,16084000,14.28,47476400,NA,NA,5.45,1857500,138.190002,2451200,50.84,15368500,75.43,1625100,NA,NA,38.740002,1847500,24.93,155100,35,68200,58.02,2722400,46.669998,29247800,41.580002,10030500,28.93,1320800,52.34,4076300,68.599998,1736600,0.96,137400,47.715,10152600,306.070007,3841600,46.025002,2865800,25.25,6530700,83.940002,6317700,33.154999,9199600,121.550003,597000,195.330002,287900,32.25,29995700,103.959999,12110600,52.790001,20956200,32.360001,4626400,45.419998,21712200,32.130001,3355100,46.720001,12019000,161.009995,1343500,16.25,22400,127.110001,685700,NA,NA,71.589996,211400,63.130001,5447900,14.94,9514100,53.259998,2213300
"2014-12-16",72.279999,7869200,95.400002,690300,34.959999,289900,97.059998,7829300,58.43,20709700,86.410004,26372400,101.699997,12722200,17.18,106400,NA,NA,18.85,27721300,55.150002,4144400,23.33,8067200,7.55921,22049700,52.77,24243300,10.89,536700,8.34,614900,35.459999,4877500,6.83,11640200,20.559999,29795,14.565,406600,494.03363,3964200,49.389999,3587500,5.415,66600,3.81,32316500,30.73,24294000,14.09,43879300,NA,NA,5.86,2798400,137.309998,2470100,47.959999,22053700,74.839996,1536600,NA,NA,39.07,1280700,24.200001,205800,34.130001,43800,57.18,2607000,45.16,47801400,39.580002,10786800,28.870001,3047800,51.939999,3779400,67.010002,2230100,0.97,122800,46.605,14614400,295.059998,6501300,44.985001,3211000,24.57,5777500,82.959999,7437400,32.509998,11265800,121.940002,543500,195.440002,205100,32.139999,28952100,102.760002,10209200,51.169998,34745200,33.540001,5921400,45.529999,22157800,31.6,2769100,45.205715,16947700,157.009995,1159200,16.24,21500,124.839996,673800,NA,NA,70.510002,224100,62.009998,4794700,14.44,10757400,50.040001,2921200
"2014-12-17",73.57,2972800,98.25,794000,36.200001,301100,98.940002,6096400,59.77,17856400,89.019997,23323000,106.019997,13354000,17.459999,273100,NA,NA,18.01,53696400,55.75,4400200,23.860001,6607000,7.532895,19398500,53.790001,19782600,11.02,437400,8.78,734500,36.169998,2500200,7.19,20817700,20.9,17327,14.85,509000,503.507629,2883100,49.549999,3366300,4.94,46000,3.97,31239300,31.15,13281800,14.45,29504200,NA,NA,6.09,2369400,139.330002,2428500,48.799999,24779800,75.769997,1153700,NA,NA,39.509998,1236000,25.4,481100,34.599998,55500,57.639999,4689400,45.740002,34970900,40.119999,12614600,29.809999,2369300,52.73,3704200,68.059998,1775500,0.94,79900,47.25,11205200,298.880005,4433500,45.384998,3575400,25.1,9133100,84.230003,6641000,32.68,7809400,123.220001,338000,201.339996,334800,32.669998,28939700,104.07,10207600,52.450001,26918800,34.91,5678500,46.439999,23696700,32.82,3163700,47.664288,20192900,159.550003,497800,16.6,26100,127.300003,643100,NA,NA,72.699997,155700,62.759998,4673000,15.13,8926900,51.900002,2188700
"2014-12-18",74.639999,7823800,101.099998,881300,36.400002,280400,100.669998,6594000,61.48,18173400,91.160004,22882700,109.029999,13533000,17.35,351500,NA,NA,19.4,26862500,56.650002,4229500,23.879999,6578700,7.592105,25662700,55.209999,21404700,11.08,413100,9.01,629600,38.169998,11518700,7.79,32447900,21.950001,28276,15.075,313000,509.700623,2926700,50.860001,2867500,4.845,34700,4.08,21307100,31.75,14112000,14.81,35542500,NA,NA,6.11,1456000,141.559998,2903400,50.139999,16945300,77.519997,1080400,NA,NA,41.52,1261300,25.91,315200,34.869999,49700,59.450001,3267000,47.52,40105600,40.619999,8656600,30.139999,2180600,53.450001,2904000,69.110001,2055800,0.98,21300,48.540001,18960800,297.730011,7738100,46.355,2847800,25.91,5891700,85.940002,8645900,33.540001,9163600,124.739998,306700,208.660004,244900,33.509998,37622700,106.809998,11756800,54.099998,23478100,34.549999,7318000,47.049999,22898400,33.5,2537500,47.774284,15639400,160.740005,505300,16.6,19700,129.740005,471500,NA,NA,72.93,159100,64.07,3967100,15.37,7097100,52.490002,2239500
"2014-12-19",73.949997,6277200,100.800003,1549400,35.709999,1509600,101.93,12500600,61.93,22756400,93.639999,38469000,112.93,15723300,17.6,174200,NA,NA,20.33,22097200,58,6050700,23.9,7264500,7.664474,10344000,54.450001,36186100,11.4,680800,9.48,3513100,41.900002,8381800,7.92,20214500,20.84,21351,14.925,1923800,514.936218,3690200,50.779999,3662100,5.225,33000,4.16,38906100,32.810001,18990900,15.03,40843500,NA,NA,6.39,4914300,141.770004,4030000,50.709999,26787700,77.099998,1897100,NA,NA,43.549999,1414400,26.17,524400,34.709999,44400,59.59,3243900,47.66,64551200,40.259998,17525300,30.33,1296800,53.060001,5054400,68.699997,2902900,0.91,81400,47.419998,27002000,299.899994,8709100,45.509998,4843200,26.450001,5024200,85.160004,12068800,33.040001,10204400,127.010002,396700,221.300003,812000,33.540001,40198300,105.550003,19154400,54.009998,22986200,34.130001,10122600,47.02,31316800,34.490002,4331200,48.58857,15047900,159.850006,1017900,16.379999,66300,129.869995,1531400,NA,NA,73.519997,413400,62.59,6502800,15.37,10810400,54.59,2935200
"2014-12-22",74.5,3730300,101.849998,522100,36.59,278900,103.5,5418900,61.939999,17073400,93.330002,17871800,112.029999,9433500,17.65,261400,NA,NA,20.280001,11908200,58.259998,3801800,24.33,5147500,7.677631,8239000,54.970001,17395500,11.79,479200,9.45,638900,39.68,4526300,7.95,9187900,21.48,22946,14.975,331800,523.432922,2723700,51.119999,1340900,4.845,29300,4.21,32116700,33.23,13243700,15.22,25366800,NA,NA,6.55,2198200,143.210007,1776900,50.84,8872400,77.519997,810400,NA,NA,43.27,884600,26.48,247200,34.84,56900,60.57,2602300,47.98,26566000,41.259998,7304700,30.200001,816300,53.220001,3361100,69.089996,1444700,0.93,117900,47.965,7662200,306.540009,4003800,46.580002,2207200,26.68,2838300,86.379997,4575800,33.630001,5829600,126.639999,598000,210.009995,336300,33.849998,22690700,106.739998,8124500,53.959999,11742300,34.619999,4405000,47.509998,15302100,33.75,3056900,48.097141,7994000,159.440002,507300,16.67,40400,129.309998,430400,NA,NA,74.980003,135500,63.459999,3254900,15.4,5825400,53,2931700
"2014-12-23",74.690002,3514500,101.699997,442300,36.82,173900,103.760002,4067700,62.48,13552600,94.589996,13706500,113.949997,8092000,17.67,131400,NA,NA,20.940001,14354500,56.759998,4253000,24.299999,3807700,7.769737,7794100,55.470001,13205700,11.95,517900,9.2,481400,39.259998,1400000,8.03,11422300,20.969999,4426,15.005,287800,529.137268,2197600,51.209999,1385000,4.655,92600,4.24,25045200,33.560001,8469500,15.33,20828700,NA,NA,6.275,1758100,144.149994,1459700,50.209999,7166300,78.720001,855500,NA,NA,44.490002,770000,26.82,306200,34.330002,53500,61.540001,3326900,48.450001,23648100,40.98,4212000,30.23,985900,53.27,2657000,70.059998,1605800,0.86,38200,47.985001,5241800,306.290009,2713700,46.66,1837600,26.6,3158000,86.660004,5552600,34.060001,4491400,126.760002,188200,189.839996,514200,34.029999,19399200,104.279999,10171700,54.419998,12277000,35.200001,3062200,47.669998,12254400,33.799999,1677700,48.061428,8291500,161.190002,524900,16.85,22800,131.050003,524200,NA,NA,76.379997,194600,64.040001,3800000,15.29,4054600,53.360001,1236700
"2014-12-24",74.650002,1783800,101.400002,200500,36.639999,121800,103.559998,1819000,62.48,7412500,93.779999,6875700,113.470001,4536500,17.75,31100,NA,NA,20.77,3066000,57.09,1071400,24.23,1700100,7.81579,2311900,55.34,4297000,12.12,311900,9.11,310000,39.290001,518900,7.89,4034300,20.559999,14885,14.935,156200,527.322266,705900,51.16,653700,4.655,14300,4.19,18107200,33.43,4496000,15.3,7128800,NA,NA,6.35,727200,143.649994,738700,51.43,5955400,78.139999,350300,NA,NA,45.27,385900,26.620001,178600,34.529999,43100,60.459999,1255100,48.139999,11437800,41.66,2657400,30.370001,311000,54.459999,1584700,69.860001,663600,0.89,14600,48.145,2439600,303.029999,1513800,46.360001,1015600,26.67,801200,86.43,2491800,33.935001,2337000,126.760002,80000,189.960007,280500,33.959999,8831900,104.589996,3415100,54.540001,6237400,35.450001,814900,47.669998,7840600,33.720001,479800,48.871429,5411000,160.229996,152400,16.82,9100,130.649994,171100,NA,NA,76.510002,81100,64.260002,2403100,15.5,3178800,53,588300
